"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WSFG"
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-04",,"6","6","8","7","2","2","0","12","0","10","0","19","1","1.0","0.65","83","6839","467","2.57","2.0","49.6","63.4","35.9",,,,,"40.0"
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-05",,"97","90","7","5","0","0","0","3","0","23","1","30","0","0.0","3.28","94","7047","208","6.61","0.0","61.2","74.4","48.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-06",,"268","171","12","10","0","0","0","0","0","29","3","38","0","0.0","2.28","93","7084","36","9.27","0.0","69.5","82.0","57.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-07",,,,"4","2","0","0",,,,,,,"0","0.0","0.16",,,,"0.41","0.0",,,,,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-08",,,"209","13","8","0","0","0","0","0","30","4","46","0","0.0","4.49","92",,"4","12.48","0.0","71.6","82.5","60.7",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-09",,,"33","8","6","0","0","0","0","0","23","0","36","0","0.0","1.09","87",,"139","3.27","0.0","61.4","74.5","48.4",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-10",,,"0","6","3","0","0","0","4","0","15","0","25","0","0.0","1.09","81",,"355","2.28","0.0","53.5","67.3","39.7",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-11",,,"0","3","1","11","2","1","22","10","1","0","0","3","2.0","0.23","76",,"1003","0.34","4.0","31.6","43.9","19.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2014-12",,,"0","8","4","6","3","2","26","11","0","0","-6","3","2.0","0.45","57",,"1116","1.17","4.0","29.0","35.9","22.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-01",,"0","0","1","0","13","1","7","30","12","0","0","-9","3","1.0","0.06","59",,"1239","0.06","1.0","25.1","37.0","13.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-02",,"0","0","6","2","11","5","10","28","14","0","0","-7","10","9.0","0.78","54",,"1262","1.05","13.3","19.9","31.3","8.5",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-03",,"0","0","4","3","2","2","2","25","2","10","0","-3","1","1.0","0.33","89",,"764","0.62","2.0","40.4","56.4","24.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-04",,"0","0","11","6","1","1","0","3","0","11","0","28","1","1.0","1.42","85",,"373","3.63","1.0","52.6","64.7","40.5",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-05",,"16","15","21","12","0","0","0","0","0","16","0","34","0","0.0","2.70","83",,"195","8.40","0.0","59.2","69.5","48.9",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-06",,"215","199","16","9","0","0","0","0","0","28","2","45","0","0.0","1.22","96",,"13","5.91","0.0","71.2","81.6","60.8",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-07",,"503","288","9","8","0","0","0","0","0","31","8","51","0","0.0","0.74","94","5","5","2.87","0.0","74.1","84.3","64.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-08",,"703","200","9","7","0","0","0","0","0","31","1","47","0","0.0","3.40","92","20","15","8.94","0.0","71.0","81.6","60.4",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-09",,"870","166","9","7","0","0","0","0","0","27","2","43","0","0.0","1.15","91","66","45","3.82","0.0","69.0","80.0","58.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-10",,"884","14","5","2","0","0","0","3","0","11","1","27","0","0.0","0.31","93","385","320","0.64","0.0","55.1","67.7","42.6",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-11",,"884","0","8","5","4","3","0","16","5","4","0","18","3","3.0","1.21","79","1023","638","3.01","5.9","43.7","54.0","33.5",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2015-12",,"884","0","9","5","10","5","0","25","10","0","0","2","5","3.0","1.72","61","2073","1050","3.49","9.4","31.1","39.3","23.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-01",,"0","0","4","3","25",,"2","31","21","0","0","-9","6",,"0.45","50","3403","1329","1.07",,"22.1","29.9","14.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-02",,"0","0","1","1",,,"0","23","5","1","0","11",,,"1.15","74","4309","906","1.15",,"33.8","42.9","24.7",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-03",,"0","0","5","3","0","0","0","18","1","5","0","16","0","0.0","0.60","78","4930","621","1.38","0.0","45.0","58.5","31.4",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-04",,"3","3","10","8","0","0","0","7","0","11","0","22","0","0.0","1.40","82","5301","371","6.44","0.0","52.7","64.7","40.8",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-05",,"51","48","12","8","0","0","0","0","0","22","0","35","0","0.0","2.51","87","5482","181","6.32","0.0","60.7","72.1","49.4",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-06",,"403","352","4","4","0","0","0","0","0","30","14","54","0","0.0","2.72","98","5482","0","5.84","0.0","76.7","88.4","65.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-07",,"726","323","8","7","0","0","0","0","0","30","8","55","0","0.0","1.30","95","6","6","4.26","0.0","75.2","85.2","65.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-08",,"971","245","9","7","0","0","0","0","0","30","2","51","0","0.0","2.63","93","10","4","6.36","0.0","72.8","82.6","63.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-09",,"1100","129","10","6","0","0","0","0","0","26","3","43","0","0.0","2.15","92","66","56","4.80","0.0","67.4","78.9","56.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-10",,"1100","0","4","3","0","0","0","2","0","16","0","27","0","0.0","0.34","81","374","308","0.98","0.0","55.1","68.4","41.7",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-11",,"1100","0","3","3","0","0","0","13","0","8","0","20","0","0.0","0.36","77","948","574","0.77","0.0","45.8","57.7","34.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2016-12",,"1100","0","5","3","6","3","2","31","12","0","0","-14","4","5.0","0.65","54","2214","1266","1.46","7.5","24.2","34.3","14.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-01",,"0","0","6","2","11","2","3","28","11","0","0","-8","3","3.0","0.62","55","3431","1217","1.14","5.0","24.4","31.7","17.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-02",,"0","0","2","2","4","2","0","23","5","4","0","7","2","2.0","0.22","74","4217","786","0.40","3.0","36.9","49.1","24.7",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-03",,"0","0","3","3","1","1","0","19","3","4","0","15","1","1.0","0.58","85","4960","743","1.35","1.0","41.0","52.2","29.9",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-04",,"0","0","10","7","0","0","0","4","0","11","0","27","0","0.0","1.80","78","5346","385","4.01","0.0","51.7","63.2","40.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-05",,"58","58","11","7","0","0","0","0","0","21","3","33","0","0.0","1.75","93","5534","188","7.08","0.0","60.8","72.3","49.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-06",,"336","278","7","5","0","0","0","0","0","30","11","48","0","0.0","1.51","96","5541","7","3.77","0.0","74.0","86.4","61.7",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-07",,"715","378","6","6","0","0","0","0","0","31","12","57","0","0.0","0.60","98","0","0","2.20","0.0","77.2","88.0","66.4",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-08",,"854","139","11","7","0","0","0","0","0","30","0","50","0","0.0","3.25","87","8","8","4.87","0.0","69.2","79.9","58.5",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-09",,"978","124","7","4","0","0","0","0","0","24","5","44","0","0.0","1.18","94","75","66","2.61","0.0","66.9","79.7","54.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-10",,"986","9","10","6","0","0","0","6","0","13","0","20","0","0.0","2.00","79","438","363","4.87","0.0","53.6","65.5","41.6",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-11",,"986","0","1","1","0","0","0","20","0","3","0","12","0","0.0","0.62","71","1213","775","0.62","0.0","39.2","51.2","27.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2017-12",,"986","0","1","1","8","2","5","29","10","0","0","-17","4","3.0","0.21","59","2396","1183","0.21","4.8","26.8","37.5","16.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-01",,"0","0","3","3","22","3","9","30","17","0","0","-17","8","6.0","1.20","55","3786","1390","1.50","11.5","20.2","30.2","10.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-02",,"0","0","3","1","3","2","0","27","17","0","0","1","2","1.0","0.10","58","4979","1193","0.25","2.0","20.9","31.0","10.9",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-03",,"0","0","7","6","2","1","0","26","2","0","0","14","1","1.0","0.54","69","5818","839","1.90","1.5","37.9","47.8","28.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-04",,"0","0","7","3","5","4","0","16","3","5","0","10","3","3.0","0.22","78","6514","696","0.73","5.9","41.8","54.3","29.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-05",,"169","169","9","6","0","0","0","0","0","25","6","45","0","0.0","0.77","100","6584","69","1.81","0.0","68.2","80.4","56.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-06",,"500","331","12","7","0","0","0","0","0","29","15","54","0","0.0","1.54","99","6586","2","6.95","0.0","76.0","86.6","65.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-07",,"779","279","9","6","0","0","0","0","0","31","6","55","0","0.0","2.04","95","0","0","6.40","0.0","74.0","84.4","63.6",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-08",,"1011","232","10","9","0","0","0","0","0","30","4","50","0","0.0","2.30","92","8","8","4.20","0.0","72.2","82.4","62.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-09",,"1162","151","8","8","0","0","0","0","0","24","4","39","0","0.0","1.88","92","106","98","6.31","0.0","66.8","77.4","56.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-10",,"1162","0","10","7","1","1","0","5","0","5","1","25","6","8.0","0.70","91","617","511","2.72","8.0","48.5","59.4","37.6",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-11",,"1162","0","7","4","6","3","0","25","8","0","0","6","3","3.0","0.30","63","1605","989","0.97","5.0","32.0","42.5","21.5",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2018-12",,"1162","0","7","5","16","4","1","29","9","0","0","-2","6","4.0","2.00","52","2732","1126","5.10","9.0","28.7","37.0","20.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-01",,"0","0","6","1","17","4","4","28","18","0","0","-13","3","3.0","0.27","56","4024","1292","0.47","8.3","23.3","31.5","15.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-02",,"0","0","6","3","19","6","8","27","24","0","0","-7","15","7.0","0.65","53","5441","1417","1.88","23.0","14.4","23.6","5.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-03",,"0","0","8","7","13","2","3","22","7","1","0","-6","18","5.5","0.73","74","6483","1042","3.17","6.8","31.4","40.5","22.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-04",,"6","6","9","4","0","0","0","7","0","11","0","21","0","0.0","0.56","86","6887","403","1.27","0.0","51.7","64.4","39.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-05",,"52","45","15","13","0","0","0","0","0","13","1","36","0","0.0","1.80","93","7157","271","6.95","0.0","57.7","67.7","47.8",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-06",,"256","204","16","9","0","0","0","0","0","30","4","49","0","0.0","1.30","97","7169","11","5.32","0.0","71.4","82.2","60.6",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-07",,"601","346","12","4","0","0","0","0","0","31","9","54","0","0.0","1.70","97","0","0","2.56","0.0","76.2","86.5","65.8",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-08",,"815","213","10","7","0","0","0","0","0","31","1","51","0","0.0","1.45","92","3","3","4.13","0.0","71.8","81.0","62.6",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-09",,"990","175","12","6","0","0","0","0","0","29","1","47","0","0.0","0.90","90","27","24","2.81","0.0","70.0","81.1","59.0",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-10",,"999","9","12","4","2","0","0","14","0","5","0","17","1","0.8","2.00","89","587","560","4.56","1.8","47.2","58.8","35.6",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-11",,"999","0","6","2","5","2","1","25","4","1","0","-1","4","4.0","0.82","72","1476","889","1.38","5.5","35.4","46.6","24.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2019-12",,"999","0","6","2","7","3","0","30","8","0","0","7","2","1.0","1.30","57","2543","1067","2.08","3.5","30.6","40.2","20.9",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-01",,"0","0","5","3","15","4","6","31","14","0","0","-6","3","2.0","0.25","47","3799","1256","0.79","6.0","24.5","32.8","16.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-02",,"0","0","3","0","2","1","4","28","8","0","0","-5","1","1.0","0.08","62","4841","1042","0.15","2.0","29.1","40.4","17.7",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-03",,"0","0","9","4","4","2","0","21","2","3","0","14","7","7.0","0.54","74","5586","745","1.72","8.5","41.0","51.6","30.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-04",,"4","4","4","2","1","1","0","13","0","13","0","16","9","9.0","0.84","85","6101","515","1.07","9.0","48.0","62.2","33.8",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-05",,"26","22","15","8","0","0","0","0","0","15","1","34","0","0.0","0.82","90","6310","209","3.30","0.0","59.0","68.0","49.9",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-06",,"382","355","9","5","0","0","0","0","0","30","16","54","0","0.0","1.60","95","6310","0","2.45","0.0","76.8","88.4","65.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-07",,"751","369","7","7","0","0","0","0","0","31","9","56","0","0.0","0.55","95","0","0","2.39","0.0","76.9","87.7","66.1",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-08",,"1017","266","6","5","0","0","0","0","0","31","7","48","0","0.0","0.86","94","6","6","1.62","0.0","73.4","85.5","61.2",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-09",,"1092","74","5","3","0","0","0","0","0","24","5","41","0","0.0","1.80","95","136","129","2.38","0.0","63.2","76.0","50.3",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-10",,"1102","10","6","3","1","1","0","10","2","9","0","16","2","2.0","0.31","86","696","560","0.68","2.0","47.3","59.6","34.9",,,,,
"USC00259193","WESTON 3 NW, NE US","41.2211","-96.7775","416.1","2020-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2021-09",,,,"5","5",,,,,,,,,,,"0.43",,,,"1.32",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2021-10",,,,"10","7",,,,,,,,,,,"2.06",,,,"5.55",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2021-11",,,,"1","1",,"0",,,,,,,,"0.1","0.12",,,,"0.12","0.1",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2021-12",,,,"2","2",,"1",,,,,,,,"5.0","0.44",,,,"0.64","5.0",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-01",,,,"1","1",,,,,,,,,,,"0.10",,,,"0.32",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-02",,,,"1","1",,"0",,,,,,,,"0.0","0.10",,,,"0.18","0.0",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-03",,,,"5","5",,"1",,,,,,,,"1.3","0.62",,,,"1.59","1.3",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-04",,,,"5","4",,,,,,,,,,,"0.55",,,,"1.50",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-05",,,,"14","12",,,,,,,,,,,"0.58",,,,"2.59",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-06",,,,"8","6",,,,,,,,,,,"0.20",,,,"1.01",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-07",,,,"9","7",,,,,,,,,,,"0.82",,,,"3.44",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-08",,,,"9","2",,,,,,,,,,,"1.40",,,,"2.07",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-09",,,,"5","3",,"0",,,,,,,,"0.0","0.34",,,,"0.62","0.0",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-10",,,,"4","4",,"0",,,,,,,,"0.0","0.28",,,,"0.63","0.0",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2022-11",,,,"6","4",,"1",,,,,,,,"3.0","1.00",,,,"1.63","3.1",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-02",,,,"3","3",,,,,,,,,,,"0.72",,,,"1.22",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-03",,,,"4","4",,"3",,,,,,,,"4.0","0.90",,,,"1.65","9.0",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-04",,,,"5","4",,,,,,,,,,,"1.72",,,,"2.23",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-05",,,,"9","6",,,,,,,,,,,"2.20",,,,"3.95",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-06",,,,"6","6",,,,,,,,,,,"0.58",,,,"1.56",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-07",,,,"6","4",,,,,,,,,,,"1.20",,,,"3.13",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-08",,,,"10","6",,,,,,,,,,,"3.25",,,,"4.89",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-09",,,,"7","6",,,,,,,,,,,"0.58",,,,"2.06",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-10",,,,"12","9",,,,,,,,,,,"1.65",,,,"5.48",,,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-11",,,,"1","1",,"1",,,,,,,,"1.0","0.10",,,,"0.10","1.0",,,,,,,,
"US1IAPL0009","LE MARS 1.0 E, IA US","42.7849","-96.15045","391.4","2023-12",,,,"5","3",,,,,,,,,,,"0.41",,,,"1.30",,,,,,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-01",,"0","0","3","2","10","1","4","31","16","0","0","-5","3","1.0","0.17","52","4201","1394","0.34","1.0","20.0","29.5","10.5",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-02",,"0","0","4","3","7","1","3","28","13","0","0","-10","9","9.0","0.90","52","5362","1161","1.63","9.0","23.5","33.3","13.7",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-03",,"0","0","6","4","9","2","0","30","14","0","0","9","4","4.0","0.70","64","6496","1135","2.05","7.6","28.4","37.6","19.2",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-04",,"0","0","10","10","0","3","0","24","2","5","0","17","0","3.0","1.40","85","7228","732","5.52","7.0","40.6","52.5","28.7",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-05",,"45","45","14","10","0","1","0","5","0","18","1","28","0","2.0","2.38","101","7504","276","9.51","2.0","57.6","69.0","46.1",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-06",,"221","176","10","9","0","0","0","0","0","23","4","45","0","0.0","1.65","91","7558","54","3.99","0.0","69.0","78.7","59.4",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-07",,"488","267","5","4","0","0","0","0","0","30","6","46","0","0.0","1.65","92","15","15","2.40","0.0","73.1","84.6","61.7",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-08",,"689","201","8","7","0","0","0","0","0","30","3","52","0","0.0","2.75","91","22","7","4.84","0.0","71.3","81.6","61.0",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-09",,"815","126","4","2","0","0","0","0","0","27","1","37","0","0.0","0.36","91","89","67","0.59","0.0","67.0","79.3","54.6",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-10",,"827","12","10","4","0","0","0","12","0","10","0","26","0","0.0","2.41","84","576","487","3.57","0.0","49.7","61.4","37.9",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-11",,"827","0","3","2","2","1","0","26","7","0","0","3","1","1.5","0.38","58","1544","968","0.50","1.7","32.7","44.2","21.3",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2013-12",,"827","0","2","1","0","0","11","31","21","0","0","-12","0","0.1","0.10","59","3068","1524","0.11","0.1","15.8","26.2","5.4",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-01",,"0","0","3","2","5","2","14","31","17","0","0","-17","1","1.8","0.18","57","4628","1560","0.35","3.6","14.7","27.4","2.0",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-02",,"0","0","6","5","13","5","12","28","21","0","0","-16","3","2.9","0.29","55","6053","1424","0.76","7.6","14.1","25.7","2.6",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-03",,"0","0","2","2","3","1","3","29","6","1","0","-16","5","4.9","0.50","72","7120","1068","0.60","5.5","30.6","42.7","18.4",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-04",,"2","2","9","6","3","2","0","13","0","9","0","16","3","3.0","0.43","83","7646","526","1.78","4.5","47.6","61.2","33.9",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-05",,"73","71","8","5","0","0","0","2","0","18","1","27","0","0.0","0.40","92","7875","229","1.07","0.0","59.9","72.7","47.1",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-06",,"227","154","13","13","0","0","0","0","0","28","0","46","0","0.0","3.90","89","7895","20","15.31","0.0","69.5","80.0","58.9",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-07",,"378","151","4","4","0","0","0","0","0","31","1","48","0","0.0","0.72","91","16","16","1.31","0.0","69.3","79.8","58.9",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-08",,"541","162","10","9","0","0","0","0","0","30","0","52","0","0.0","1.94","88","19","3","5.71","0.0","70.1","79.0","61.3",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-09",,"598","57","12","6","0","0","0","0","0","21","0","35","0","0.0","1.03","86","143","124","3.13","0.0","62.8","74.2","51.3",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-10",,"598","0","5","4","0","0","0","9","0","11","0","20","0","0.0","0.57","77","565","422","1.37","0.0","51.4","64.6","38.2",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-11",,"598","0","3","2","10","2","4","24","12","0","0","-6","2","2.3","0.22","62","1666","1100","0.46","4.7","28.3","39.2","17.4",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2014-12",,"598","0","4","3","6","2","2","26","14","0","0","-14","2","2.0","0.48","54","2893","1227","0.80","3.3","25.4","32.0","18.9",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2015-01",,"0","0","4","3","15","2","11","31","16","0","0","-16","5","4.0","0.40","50","4266","1373","0.85","6.7","20.7","30.3","11.1",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2015-02",,"0","0","3","3","4","2","12","27","19","0","0","-15","2","5.0","0.60","48","5638","1372","1.35","7.5","16.0","27.4","4.7",,,,,
"USC00134735","LE MARS, IA US","42.79092","-96.15097","395.9","2015-03",,"0","0","1","1","2","0","2","27","5","7","0","-8","1","0.0","0.34","82","6451","813","0.34","0.0","38.8","53.8","23.8",,,,,
