"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","MNPN","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"US1COSA0061","BONANZA 6.6 S, CO US","38.18548","-106.10463","2449.7","2022-07",,,,"16","8",,"0",,,,,,,,"0.0","0.79",,,,,,"3.41","0.0",,,,,,,,
"US1COSA0061","BONANZA 6.6 S, CO US","38.18548","-106.10463","2449.7","2022-09",,,,,,,,,,,,,,,,,,,,,,"1.22",,,,,,,,,
"US1WAWM0001","COLFAX 0.4 ESE, WA US","46.88251","-117.355288","671.8","2013-04",,,,,,,,,,,,,,,,,,,,,,"1.41",,,,,,,,,
"US1WAWM0001","COLFAX 0.4 ESE, WA US","46.88251","-117.355288","671.8","2013-06",,,,"8","5",,,,,,,,,,,"0.34",,,,,,"1.41",,,,,,,,,
"US1WAWM0001","COLFAX 0.4 ESE, WA US","46.88251","-117.355288","671.8","2013-08",,,,"2","2",,"0",,,,,,,,"0.0","0.34",,,,,,"0.57","0.0",,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2016-08",,,,"13","8",,,,,,,,,,,"0.46",,,,,,"1.73",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2016-09",,,,"4","1",,,,,,,,,,,"0.30",,,,,,"0.38",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2016-10",,,,"2","0",,,,,,,,,,,"0.06",,,,,,"0.12",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2016-11",,,,"6","0",,,,,,,,,,,"0.09",,,,,,"0.35",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2016-12",,,,"8","6",,,,,,,,,,,"0.36",,,,,,"1.41",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-01",,,,"13","11",,,,,,,,,,,"0.79",,,,,,"3.64",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-02",,,,"10","5",,,,,,,,,,,"0.22",,,,,,"1.09",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-03",,,,"4","2",,,,,,,,,,,"0.32",,,,,,"0.65",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-04",,,,"10","5",,,,,,,,,,,"0.26",,,,,,"1.08",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-05",,,,"9","4",,,,,,,,,,,"0.23",,,,,,"1.07",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-06",,,,"3","0",,,,,,,,,,,"0.05",,,,,,"0.10",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-07",,,,"13","8",,,,,,,,,,,"0.73",,,,,,"2.55",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-08",,,,"9","6",,,,,,,,,,,"0.29",,,,,,"1.33",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-09",,,,"6","3",,,,,,,,,,,"0.46",,,,,,"0.86",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-10",,,,"5","4",,,,,,,,,,,"0.27",,,,,,"0.77",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-11",,,,"2","1",,,,,,,,,,,"0.41",,,,,,"0.46",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2017-12",,,,"2","1",,,,,,,,,,,"0.31",,,,,,"0.40",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-01",,,,"5","2",,,,,,,,,,,"0.25",,,,,,"0.52",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-02",,,,"7","3",,,,,,,,,,,"0.31",,,,,,"0.92",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-03",,,,"3","0",,,,,,,,,,,"0.07",,,,,,"0.14",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-04",,,,"5","2",,,,,,,,,,,"1.04",,,,,,"1.37",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-05",,,,"2","0",,,,,,,,,,,"0.03",,,,,,"0.05",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-06",,,,"3","2",,,,,,,,,,,"0.66",,,,,,"0.84",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-07",,,,"12","3",,,,,,,,,,,"0.20",,,,,,"0.85",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-08",,,,"8","3",,,,,,,,,,,"0.34",,,,,,"0.99",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-09",,,,"6","3",,,,,,,,,,,"0.15",,,,,,"0.60",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-10",,,,"5","3",,,,,,,,,,,"0.32",,,,,,"0.96",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-11",,,,"8","5",,,,,,,,,,,"0.26",,,,,,"1.08",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2018-12",,,,"9","1",,,,,,,,,,,"0.16",,,,,,"0.52",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2019-01",,,,"9","4",,,,,,,,,,,"0.26",,,,,,"0.97",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2019-02",,,,"5","5",,"5",,,,,,,,"4.2","0.51",,,,,,"1.34","14.2",,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2019-03",,,,"9","7",,"6",,,,,,,,"3.3","0.39",,,,,,"1.68","13.8",,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2019-04",,,,"9","3",,,,,,,,,,,"0.35",,,,,,"1.03",,,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2019-05",,,,"6","4",,"3",,,,,,,,"2.1","0.36",,,,,,"1.29","6.2",,,,,,,,
"US1COSA0062","GUNNISON 13.9 SE, CO US","38.385698","-106.769554","2511.6","2019-06",,,,"7","1",,,,,,,,,,,"0.12",,,,,,"0.41",,,,,,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-01",,"0","0","6","6","31",,"11","31","18","0","0","-18","8",,"0.20","43",,"1547",,,"0.69",,"15.1","26.6","3.6",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-02",,"0","0","7","7","28",,"4","28","19","0","0","-5","11",,"0.20","41",,"1367",,,"0.79",,"16.2","26.9","5.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-03",,"0","0","8","8","31",,"3","31","6","0","0","-7","15",,"0.30","54",,"1174",,,"1.59",,"27.1","39.0","15.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-04",,"0","0","13","13","22",,"0","29","4","0","0","6","6",,"0.50","62",,"955",,,"1.98",,"33.2","44.5","21.8",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-05",,"0","0","5","5","2",,"0","19","0","0","0","13","2",,"0.30","69",,"703",,,"0.90",,"42.3","55.0","29.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-06",,"0","0","3","3","0",,"0","1","0","21","0","28","0",,"0.20","84",,"259",,,"0.40",,"56.4","72.5","40.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-07",,"0","0","12","12","0",,"0","0","0","21","0","39","0",,"1.10","79","213","213",,,"3.59",,"58.1","72.1","44.1",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-08",,"0","0","10","10","0",,"0","0","0","17","0","36","0",,"0.30","77","491","278",,,"1.29",,"56.0","69.4","42.6",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-09",,"0","0","11","11","0",,"0","6","0","6","0","22","0",,"0.90","76","942","450",,,"3.30",,"50.0","61.8","38.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-10",,"0","0","10","10","6",,"0","29","1","0","0","15","2",,"0.20","63","1862","920",,,"1.09",,"35.3","46.6","24.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-11",,"0","0","11","11","30",,"0","30","7","0","0","4","9",,"0.30","49","2977","1115",,,"1.59",,"27.8","37.8","17.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2013-12",,"0","0","5","5","31",,"7","31","19","0","0","-14","10",,"0.20","42","4471","1494",,,"0.80",,"16.8","27.5","6.1",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-01",,"0","0","7","7","31",,"3","31","16","0","0","-4","18",,"0.50","38","5872","1401",,,"1.30",,"19.8","30.1","9.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-02",,"0","0","11","11","28",,"4","28","13","0","0","-8","20",,"0.30","49","7080","1208",,,"1.59",,"21.9","32.7","11.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-03",,"0","0","8","8","31",,"0","31","3","0","0","7","22",,"0.40","51","8250","1170",,,"1.29",,"27.2","39.2","15.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-04",,"0","0","8","8","22",,"0","28","2","0","0","8","16",,"0.30","57","9204","954",,,"0.99",,"33.2","44.9","21.6",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-05",,"0","0","9","9","3",,"0","17","1","0","0","14","6",,"1.00","69","9895","690",,,"2.69",,"42.7","55.6","29.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-06",,"0","0","1","1","0",,"0","7","0","14","0","28","0",,"0.10","78","10245","350",,,"0.10",,"53.3","69.3","37.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-07",,"0","0","16","16","0",,"0","0","0","24","0","40","0",,"0.60","80","189","189",,,"3.29",,"58.9","73.2","44.6",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-08",,"0","0","11","11","0",,"0","0","0","8","0","34","0",,"0.30","75","538","348",,,"1.59",,"53.8","66.3","41.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-09",,"0","0","7","7","0",,"0","2","0","6","0","29","0",,"0.70","75","939","401",,,"1.50",,"51.6","64.4","38.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-10",,"0","0","5","5","0",,"0","21","0","0","0","20","0",,"0.40","63","1670","731",,,"1.00",,"41.4","53.2","29.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-11",,"0","0","11","11","24",,"0","30","8","0","0","0","10",,"0.50","54","2814","1144",,,"2.70",,"26.9","37.8","15.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2014-12",,"0","0","9","9","31",,"4","31","17","0","0","-6","17",,"0.40","43","4207","1392",,,"1.49",,"20.1","29.0","11.1",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-01",,"0","0","7","7","31",,"3","31","15","0","0","-4","17",,"0.10","49","5521","1314",,,"0.69",,"22.6","32.7","12.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-02",,"0","0","8","8","28",,"0","28","11","0","0","1","22",,"0.30","50","6631","1110",,,"1.19",,"25.4","35.4","15.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-03",,"0","0","7","7","31",,"1","31","3","0","0","-1","25",,"0.30","56","7628","997",,,"0.89",,"32.8","45.1","20.6",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-04",,"0","0","8","8","10",,"0","30","2","0","0","11","7",,"0.50","62","8525","897",,,"1.39",,"35.1","47.3","22.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-05",,"0","0","17","17","2",,"0","24","0","0","0","23","2",,"0.70","67","9281","755",,,"3.48",,"40.6","51.3","29.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-06",,"0","0","8","8","0",,"0","0","0","17","0","32","0",,"0.20","82","9567","287",,,"0.99",,"55.1","69.3","41.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-07",,"0","0","15","15","0",,"0","0","0","10","0","37","0",,"0.40","79","314","314",,,"2.09",,"54.9","67.6","42.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-08",,"0","0","10","10","0",,"0","0","0","17","0","38","0",,"0.30","76","576","262",,,"1.59",,"56.5","69.8","43.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-09",,"0","0","5","5","0",,"0","1","0","5","0","30","0",,"0.20","72","965","389",,,"0.70",,"52.0","65.9","38.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-10",,"0","0","5","5","5",,"0","14","0","0","0","21","3",,"0.70","67","1668","703",,,"1.40",,"42.3","53.1","31.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-11",,"0","0","6","6","28",,"0","30","11","0","0","1","7",,"0.50","52","2851","1183",,,"0.99",,"25.6","36.1","15.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2015-12",,"0","0","12","12","31",,"8","31","21","0","0","-8","17",,"0.50","44","4335","1483",,,"1.99",,"17.1","26.8","7.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-01",,"0","0","12","12","31",,"5","31","22","0","0","-5","20",,"0.50","42","5805","1471",,,"1.69",,"17.5","27.7","7.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-02",,"0","0","7","7","29",,"4","29","8","0","0","-12","23",,"0.30","48","6995","1190",,,"0.89",,"24.0","35.9","12.1",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-03",,"0","0","8","8","31",,"0","31","5","0","0","4","20",,"0.20","53","8121","1126",,,"1.09",,"28.7","40.2","17.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-04",,"0","0","13","13","23",,"0","30","1","0","0","9","16",,"0.60","57","9035","914",,,"2.79",,"34.5","45.6","23.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-05",,"0","0","12","12","2",,"0","23","0","0","0","21","3",,"0.30","65","9751","716",,,"1.69",,"41.9","54.2","29.6",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-06",,"1","1","3","3","0",,"0","1","0","19","0","30","0",,"0.10","83","9991","240",,,"0.30",,"56.7","72.1","41.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-07",,"1","0","10","10","0",,"0","0","0","25","0","38","0",,"0.90","79","199","199",,,"2.50",,"58.6","73.1","44.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-08",,"1","0","13","13","0",,"0","0","0","8","0","34","0",,"0.50","73","561","362",,,"2.69",,"53.3","66.0","40.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-09",,"1","0","6","6","0",,"0","7","0","2","0","22","0",,"0.20","73","1017","456",,,"0.80",,"49.8","63.6","36.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-10",,"1","0","1","1","0",,"0","23","0","0","0","16","0",,"0.10","67","1700","682",,,"0.10",,"43.0","57.0","29.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-11",,"1","0","3","3","14",,"1","29","6","0","0","-2","3",,"0.10","57","2721","1021",,,"0.30",,"31.0","41.5","20.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2016-12",,"1","0","12","12","31",,"7","31","16","0","0","-9","11",,"0.20","44","4143","1422",,,"1.49",,"19.1","30.1","8.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-01",,"0","0","10","10","31",,"6","31","21","0","0","-13","19",,"0.60","40","5584","1441",,,"2.59",,"18.5","28.0","9.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-02",,"0","0","6","6","28",,"3","28","6","0","0","-6","23",,"0.70","53","6683","1099",,,"1.50",,"25.8","36.7","14.8",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-03",,"0","0","8","8","31",,"2","30","2","0","0","0","22",,"0.30","58","7658","975",,,"1.19",,"33.5","45.6","21.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-04",,"0","0","10","10","18",,"0","29","2","0","0","5","15",,"0.60","63","8552","894",,,"1.59",,"35.2","47.7","22.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-05",,"0","0","10","10","2",,"0","21","0","0","0","13","2",,"0.20","66","9227","675",,,"1.39",,"43.2","56.7","29.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-06",,"0","0","2","2","0",,"0","1","0","25","0","30","0",,"0.10","79","9463","237",,,"0.20",,"56.9","73.2","40.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-07",,"0","0","14","14","0",,"0","0","0","21","0","37","0",,"1.00","79","215","215",,,"5.29",,"58.1","71.7","44.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-08",,"0","0","9","9","0",,"0","0","0","14","0","35","0",,"0.30","75","517","302",,,"1.29",,"55.3","69.1","41.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-09",,"0","0","8","8","2",,"0","5","0","10","0","23","2",,"0.60","76","969","452",,,"1.69",,"49.9","63.4","36.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-10",,"0","0","5","5","6",,"0","25","0","0","0","14","3",,"0.40","64","1737","769",,,"1.00",,"40.2","53.1","27.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-11",,"0","0","3","3","30",,"0","29","1","0","0","8","3",,"0.10","55","2653","915",,,"0.30",,"34.5","45.5","23.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2017-12",,"0","0","3","3","31",,"2","31","8","0","0","-2","3",,"0.10","49","3904","1251",,,"0.30",,"24.6","36.2","13.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-01",,"0","0","5","5","31",,"2","31","10","0","0","-3","5",,"0.30","46","5197","1292",,,"0.69",,"23.3","35.5","11.1",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-02",,"0","0","8","8","28",,"4","28","10","0","0","-6","16",,"0.80","46","6408","1211",,,"1.79",,"21.7","32.8","10.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-03",,"0","0","3","3","31",,"0","31","2","0","0","3","12",,"0.10","52","7523","1115",,,"0.30",,"29.0","41.6","16.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-04",,"0","0","8","8","14",,"0","27","1","0","0","13","3",,"0.40","62","8355","832",,,"1.39",,"37.3","49.7","24.8",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-05",,"0","0","1","1","0",,"0","9","0","5","0","24","0",,"0.10","74","8873","518",,,"0.10",,"48.3","63.2","33.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-06",,"1","1","5","5","0",,"0","1","0","26","0","31","0",,"0.50","84","9114","241",,,"0.89",,"56.7","73.1","40.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-07",,"1","0","11","11","0",,"0","0","0","29","0","39","0",,"0.50","80","156","156",,,"2.29",,"60.0","75.4","44.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-08",,"1","0","12","12","0",,"0","0","0","20","0","36","0",,"0.40","80","413","257",,,"2.30",,"56.7","71.4","42.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-09",,"1","0","5","5","0",,"0","3","0","9","0","30","0",,"0.40","74","800","387",,,"1.30",,"52.1","66.5","37.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-10",,"1","0","8","8","6",,"0","26","0","0","0","9","2",,"0.30","67","1628","828",,,"0.99",,"38.3","49.2","27.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-11",,"1","0","6","6","30",,"0","30","9","0","0","0","7",,"0.30","42","2876","1248",,,"1.10",,"23.4","34.3","12.5",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2018-12",,"1","0","6","6","31",,"4","31","21","0","0","-2","15",,"0.40","41","4351","1475",,,"1.00",,"17.4","27.4","7.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-01",,"0","0","8","8","31",,"4","31","19","0","0","-8","19",,"0.50","40","5799","1448",,,"1.29",,"18.3","28.9","7.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-02",,"0","0","11","11","28",,"9","28","17","0","0","-9","30",,"0.40","42","7155","1356",,,"1.99",,"16.6","28.3","4.8",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-03",,"0","0","12","12","31",,"1","31","5","0","0","-3","40",,"0.60","55","8325","1170",,,"3.50",,"27.2","38.5","16.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-04",,"0","0","4","4","30",,"0","29","1","0","0","10","27",,"0.20","58","9184","859",,,"0.60",,"36.4","48.0","24.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-05",,"0","0","13","13","10",,"0","28","1","0","0","20","4",,"0.70","66","9995","810",,,"2.49",,"38.9","51.5","26.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-06",,"0","0","6","6","0",,"0","5","0","9","0","27","0",,"0.30","76","10393","398",,,"0.79",,"51.7","66.6","36.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-07",,"0","0","11","11","0",,"0","0","0","27","0","36","0",,"1.20","80","200","200",,,"3.50",,"58.5","73.8","43.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-08",,"0","0","7","7","0",,"0","0","0","23","0","39","0",,"0.30","79","418","218",,,"0.99",,"58.0","72.5","43.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-09",,"0","0","2","2","0",,"0","5","0","9","0","28","0",,"0.10","78","776","358",,,"0.20",,"53.1","67.8","38.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-10",,"0","0","6","6","12",,"2","28","3","0","0","-3","8",,"0.80","64","1714","938",,,"1.60",,"34.8","48.9","20.6",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-11",,"0","0","6","6","30",,"2","30","8","0","0","-3","16",,"0.50","54","2817","1103",,,"1.30",,"28.2","39.2","17.2",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2019-12",,"0","0","8","8","29",,"5","31","21","0","0","-9","21",,"0.30","40","4275","1458",,,"1.40",,"18.0","27.5","8.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-01",,"0","0","7","7","31",,"2","31","24","0","0","-5","23",,"0.10","39","5715","1440",,,"0.69",,"18.6","28.7","8.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-02",,"0","0","5","5","29",,"5","29","12","0","0","-12","26",,"0.30","50","7008","1293",,,"0.80",,"20.4","32.0","8.9",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-03",,"0","0","6","6","31",,"0","31","2","0","0","6","25",,"0.10","49","8094","1085",,,"0.59",,"30.0","41.6","18.4",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-04",,"0","0","5","5","28",,"0","29","1","0","0","5","21",,"0.30","67","8952","858",,,"1.00",,"36.4","49.1","23.7",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-05",,"0","0","7","7","0",,"0","17","0","3","0","24","0",,"0.20","75","9474","522",,,"0.79",,"48.2","64.1","32.3",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-06",,"0","0","6","6","2",,"0","3","0","15","0","25","1",,"0.20","78","9798","324",,,"0.69",,"54.2","69.5","38.8",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-07",,"0","0","14","14","0",,"0","0","0","25","0","38","0",,"0.50","84","193","193",,,"2.69",,"58.8","73.5","44.0",,,,,
"USS0006L06S","COCHETOPA PASS, CO US","38.16","-106.6","3054.1","2020-08",,"0","0","6","6","0",,"0","0","0","29","0","38","0",,"0.10","82","325","132",,,"0.59",,"60.7","76.5","45.0",,,,,
