,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
5626,0.03,42.1,56.9,27.4,WY,2020,April,barley
5627,0.5,57.4,71.4,43.5,WY,2020,May,barley
5628,2.55,67.7,83.2,52.2,WY,2020,June,barley
5629,0.0,72.2,88.7,55.7,WY,2020,July,barley
5630,0.0,72.4,89.3,55.4,WY,2020,August,barley
5631,0.0,60.8,78.6,42.9,WY,2020,September,barley
5632,0.65,41.1,53.9,28.3,WY,2020,October,barley
5633,0.0,34.3,47.7,20.9,WY,2020,November,barley
5634,0.02,26.1,39.3,12.8,WY,2020,December,barley
5635,0.0,28.1,39.2,17.0,WY,2021,January,barley
5636,0.66,13.3,24.0,2.5,WY,2021,February,barley
5637,0.0,37.8,51.0,24.5,WY,2021,March,barley
5638,0.76,41.2,53.7,28.7,WY,2021,April,barley
5639,0.67,52.9,66.7,39.1,WY,2021,May,barley
5640,0.04,71.7,89.1,54.3,WY,2021,June,barley
5641,0.2,79.2,95.0,63.3,WY,2021,July,barley
5642,0.85,69.0,84.5,53.4,WY,2021,August,barley
5643,0.02,61.7,79.6,43.7,WY,2021,September,barley
5644,1.47,48.8,61.7,36.0,WY,2021,October,barley
5645,0.0,40.0,52.5,27.5,WY,2021,November,barley
5646,0.91,51.3,64.7,37.9,WY,2022,May,barley
5647,0.28,64.1,78.3,50.0,WY,2022,June,barley
5648,0.8,75.3,92.3,58.3,WY,2022,July,barley
5649,1.79,72.5,87.9,57.1,WY,2022,August,barley
5650,0.63,65.2,81.8,48.6,WY,2022,September,barley
5651,0.06,48.5,63.4,33.6,WY,2022,October,barley
5652,0.19,21.8,33.6,10.0,WY,2022,November,barley
5653,0.16,15.9,26.9,4.9,WY,2022,December,barley
5654,0.01,24.0,34.4,13.6,WY,2023,January,barley
5655,0.19,20.7,33.0,8.4,WY,2023,February,barley
5656,0.48,31.0,41.8,20.2,WY,2023,March,barley
5657,0.32,44.0,57.6,30.3,WY,2023,April,barley
5658,0.31,60.6,74.3,47.0,WY,2023,May,barley
5659,3.81,64.9,76.0,53.9,WY,2023,June,barley
5660,0.72,72.0,86.8,57.3,WY,2023,July,barley
5661,0.41,71.0,85.9,56.0,WY,2023,August,barley
5662,1.76,63.1,78.8,47.5,WY,2023,September,barley
5663,0.56,45.6,58.5,32.7,WY,2023,October,barley
5664,0.06,36.6,50.2,23.0,WY,2023,November,barley
5665,0.0,28.9,41.7,16.1,WY,2023,December,barley
5666,1.05,17.9,31.4,4.5,WY,2013,January,barley
5667,0.53,20.8,34.1,7.6,WY,2013,February,barley
5668,0.57,34.1,48.0,20.2,WY,2013,March,barley
5669,0.71,39.7,53.0,26.3,WY,2013,April,barley
5670,1.55,54.8,70.0,39.6,WY,2013,May,barley
5671,0.32,64.8,82.9,46.7,WY,2013,June,barley
5672,0.22,74.0,91.1,56.9,WY,2013,July,barley
5673,0.0,72.9,90.5,55.4,WY,2013,August,barley
5674,2.26,62.5,76.7,48.3,WY,2013,September,barley
5675,1.41,41.1,53.9,28.3,WY,2013,October,barley
5676,0.14,31.5,45.3,17.8,WY,2013,November,barley
5677,0.83,15.1,28.3,2.0,WY,2013,December,barley
5678,0.56,21.2,34.4,8.0,WY,2014,January,barley
5679,0.83,14.3,26.9,1.6,WY,2014,February,barley
5680,0.82,33.0,44.7,21.2,WY,2014,March,barley
5681,0.31,43.4,57.8,28.9,WY,2014,April,barley
5682,1.05,53.8,69.2,38.4,WY,2014,May,barley
5683,1.52,61.8,76.7,46.9,WY,2014,June,barley
5684,0.41,71.7,88.9,54.4,WY,2014,July,barley
5685,1.5,68.2,82.8,53.5,WY,2014,August,barley
5686,1.69,59.4,75.8,43.1,WY,2014,September,barley
5687,0.14,49.1,67.7,30.6,WY,2014,October,barley
5688,1.41,24.6,38.6,10.7,WY,2014,November,barley
5689,0.21,22.2,33.8,10.7,WY,2014,December,barley
5690,0.53,19.2,30.8,7.5,WY,2015,January,barley
5691,0.15,31.2,43.4,19.1,WY,2015,February,barley
5692,0.49,39.4,55.2,23.6,WY,2015,March,barley
5693,0.52,45.1,61.4,28.8,WY,2015,April,barley
5694,2.31,52.6,65.0,40.1,WY,2015,May,barley
5695,1.47,68.7,84.7,52.6,WY,2015,June,barley
5696,0.72,69.7,86.4,53.0,WY,2015,July,barley
5697,0.21,68.9,86.8,51.0,WY,2015,August,barley
5698,0.25,63.4,82.4,44.3,WY,2015,September,barley
5699,0.47,51.0,68.1,33.8,WY,2015,October,barley
5700,0.68,30.4,44.0,16.8,WY,2015,November,barley
5701,0.06,,,,WY,2015,December,barley
5702,0.4,22.9,35.6,10.2,WY,2016,January,barley
5703,0.11,33.1,47.6,18.6,WY,2016,February,barley
5704,1.92,,,,WY,2016,May,barley
5705,0.36,69.2,88.8,49.5,WY,2016,June,barley
5706,0.35,72.0,91.3,52.7,WY,2016,July,barley
5707,0.54,69.6,89.7,49.6,WY,2016,August,barley
5708,3.88,58.9,76.3,41.6,WY,2016,September,barley
5709,2.97,49.2,64.3,34.1,WY,2016,October,barley
5710,,8.9,21.2,-3.5,WY,2017,January,barley
5711,3.33,58.2,72.6,43.7,WY,2018,May,barley
5712,0.92,64.5,81.1,47.9,WY,2018,June,barley
5713,0.43,71.6,90.2,53.0,WY,2018,July,barley
5714,0.8,67.7,85.7,49.8,WY,2018,August,barley
5715,0.57,57.9,76.7,39.2,WY,2018,September,barley
5716,0.21,44.3,59.4,29.3,WY,2018,October,barley
5717,0.77,31.1,43.0,19.2,WY,2018,November,barley
5718,0.47,21.9,35.0,8.8,WY,2018,December,barley
5719,0.24,21.3,34.7,7.9,WY,2019,January,barley
5720,0.61,13.3,25.6,1.0,WY,2019,February,barley
5721,0.38,29.0,44.6,13.4,WY,2019,March,barley
5722,0.26,45.6,60.1,31.2,WY,2019,April,barley
5723,3.69,51.0,63.9,38.1,WY,2019,May,barley
5724,1.21,62.8,78.9,46.7,WY,2019,June,barley
5725,0.56,71.3,89.1,53.5,WY,2019,July,barley
5726,0.6,69.8,87.7,51.9,WY,2019,August,barley
5727,3.63,59.5,74.4,44.6,WY,2019,September,barley
5728,0.5,37.3,51.2,23.4,WY,2019,October,barley
5729,0.6,29.4,41.7,17.1,WY,2019,November,barley
5730,0.25,24.3,36.9,11.7,WY,2019,December,barley
5731,0.28,26.6,40.3,13.0,WY,2020,January,barley
5732,1.06,20.5,33.4,7.5,WY,2020,February,barley
5733,0.15,36.6,50.5,22.7,WY,2020,March,barley
5734,0.95,41.5,56.3,26.7,WY,2020,April,barley
5735,0.4,56.0,71.4,40.5,WY,2020,May,barley
5736,1.94,64.8,80.6,49.1,WY,2020,June,barley
5737,0.92,71.0,89.7,52.3,WY,2020,July,barley
5738,0.26,70.1,88.8,51.4,WY,2020,August,barley
5739,0.11,58.6,77.5,39.8,WY,2020,September,barley
5740,0.96,40.8,56.2,25.4,WY,2020,October,barley
5741,0.0,33.3,49.0,17.5,WY,2020,November,barley
5742,0.42,25.3,39.1,11.6,WY,2020,December,barley
5743,0.04,26.0,40.2,11.8,WY,2021,January,barley
5744,1.22,12.9,24.1,1.7,WY,2021,February,barley
5745,0.41,35.8,50.2,21.5,WY,2021,March,barley
5746,1.29,42.3,56.1,28.6,WY,2021,April,barley
5747,1.3,53.6,68.2,39.0,WY,2021,May,barley
5748,0.24,70.3,89.4,51.2,WY,2021,June,barley
5749,0.61,75.0,92.8,57.2,WY,2021,July,barley
5750,1.63,67.1,83.2,50.9,WY,2021,August,barley
5751,0.56,59.1,78.9,39.4,WY,2021,September,barley
5752,2.49,46.5,60.5,32.6,WY,2021,October,barley
5753,0.03,37.6,51.8,23.4,WY,2021,November,barley
5754,0.4,25.2,38.1,12.4,WY,2021,December,barley
5755,0.41,19.9,33.4,6.5,WY,2022,January,barley
5756,0.41,20.3,35.0,5.7,WY,2022,February,barley
5757,0.83,35.1,50.5,19.8,WY,2022,March,barley
5758,1.95,39.4,53.5,25.3,WY,2022,April,barley
5759,1.44,51.8,65.7,37.9,WY,2022,May,barley
5760,0.23,63.7,80.5,46.8,WY,2022,June,barley
5761,0.18,74.3,92.8,55.7,WY,2022,July,barley
5762,1.71,71.6,88.4,54.7,WY,2022,August,barley
5763,1.8,62.8,80.1,45.5,WY,2022,September,barley
5764,0.41,47.3,63.6,31.0,WY,2022,October,barley
5765,0.66,21.7,35.1,8.4,WY,2022,November,barley
5766,0.41,15.7,27.6,3.7,WY,2022,December,barley
5767,0.54,20.3,31.7,9.0,WY,2023,January,barley
5768,0.69,19.3,33.1,5.5,WY,2023,February,barley
5769,1.48,27.1,39.6,14.7,WY,2023,March,barley
5770,0.07,42.5,58.0,27.0,WY,2023,April,barley
5771,1.35,59.4,76.1,42.7,WY,2023,May,barley
5772,4.15,62.9,75.6,50.1,WY,2023,June,barley
5773,1.12,70.8,87.9,53.7,WY,2023,July,barley
5774,0.69,69.2,86.1,52.4,WY,2023,August,barley
5775,1.24,61.6,78.7,44.5,WY,2023,September,barley
5776,1.47,43.6,58.3,28.8,WY,2023,October,barley
5777,0.02,28.3,42.1,14.5,WY,2023,December,barley
5778,0.91,,,,WY,2013,January,barley
5779,0.15,,,,WY,2013,February,barley
5780,0.1,,,,WY,2013,March,barley
5781,0.61,,,,WY,2013,April,barley
5782,1.16,,,,WY,2013,May,barley
5783,0.22,,,,WY,2013,June,barley
5784,2.17,,,,WY,2013,July,barley
5785,1.2,,,,WY,2013,October,barley
5786,0.38,,,,WY,2013,November,barley
5787,0.62,,,,WY,2013,December,barley
5788,0.54,,,,WY,2014,January,barley
5789,1.44,,,,WY,2014,February,barley
5790,0.69,,,,WY,2014,March,barley
5791,0.78,,,,WY,2014,April,barley
5792,1.46,,,,WY,2014,June,barley
5793,0.18,,,,WY,2014,October,barley
5794,1.23,,,,WY,2014,November,barley
5795,0.28,,,,WY,2014,December,barley
5796,0.25,,,,WY,2015,January,barley
5797,0.12,,,,WY,2015,February,barley
5798,0.27,,,,WY,2015,March,barley
5799,0.72,,,,WY,2015,April,barley
5800,1.9,,,,WY,2015,May,barley
5801,0.96,,,,WY,2015,June,barley
5802,0.34,,,,WY,2015,July,barley
5803,0.41,,,,WY,2015,August,barley
5804,0.49,,,,WY,2015,September,barley
5805,0.38,,,,WY,2015,November,barley
5806,0.0,,,,WY,2016,February,barley
5807,0.41,,,,WY,2016,March,barley
5808,1.02,,,,WY,2016,April,barley
5809,1.15,,,,WY,2016,May,barley
5810,0.38,,,,WY,2016,June,barley
5811,0.5,,,,WY,2016,July,barley
5812,3.09,,,,WY,2016,September,barley
5813,2.38,,,,WY,2016,October,barley
5814,0.38,,,,WY,2016,November,barley
5815,0.73,,,,WY,2016,December,barley
5816,0.93,,,,WY,2017,January,barley
5817,0.57,,,,WY,2017,February,barley
5818,0.54,,,,WY,2017,March,barley
5819,2.48,,,,WY,2017,April,barley
5820,1.06,,,,WY,2017,May,barley
5821,1.19,,,,WY,2017,June,barley
5822,0.75,,,,WY,2017,July,barley
5823,0.41,,,,WY,2017,August,barley
5824,2.45,,,,WY,2017,September,barley
5825,0.0,,,,WY,2017,October,barley
5826,1.28,,,,WY,2017,November,barley
5827,0.78,,,,WY,2017,December,barley
5828,0.75,,,,WY,2018,January,barley
5829,1.69,,,,WY,2018,February,barley
5830,0.43,,,,WY,2018,March,barley
5831,2.17,,,,WY,2018,April,barley
5832,2.13,,,,WY,2018,May,barley
5833,2.22,,,,WY,2018,June,barley
5834,0.59,,,,WY,2018,July,barley
5835,1.03,,,,WY,2018,August,barley
5836,0.62,,,,WY,2018,September,barley
5837,0.22,,,,WY,2018,October,barley
5838,0.36,,,,WY,2018,November,barley
5839,0.36,,,,WY,2018,December,barley
5840,0.5,,,,WY,2019,January,barley
5841,0.39,,,,WY,2019,February,barley
5842,0.2,,,,WY,2019,March,barley
5843,0.43,,,,WY,2019,April,barley
5844,2.91,,,,WY,2019,May,barley
5845,1.0,,,,WY,2019,June,barley
5846,1.85,,,,WY,2019,July,barley
5847,0.62,,,,WY,2019,August,barley
5848,4.02,,,,WY,2019,September,barley
5849,0.68,,,,WY,2019,October,barley
5850,0.48,,,,WY,2019,November,barley
5851,0.19,,,,WY,2019,December,barley
5852,0.24,,,,WY,2020,January,barley
5853,0.74,,,,WY,2020,February,barley
5854,0.0,,,,WY,2020,March,barley
5855,0.39,,,,WY,2020,April,barley
5856,0.74,,,,WY,2020,May,barley
5857,3.87,,,,WY,2020,June,barley
5858,0.2,,,,WY,2020,July,barley
5859,0.4,,,,WY,2020,August,barley
5860,0.01,,,,WY,2020,September,barley
5861,0.83,,,,WY,2020,October,barley
5862,0.57,,,,WY,2020,November,barley
5863,0.18,,,,WY,2020,December,barley
5864,0.17,,,,WY,2021,January,barley
5865,0.8,,,,WY,2021,February,barley
5866,0.48,,,,WY,2021,March,barley
5867,1.74,,,,WY,2021,April,barley
5868,0.95,,,,WY,2021,May,barley
5869,0.03,,,,WY,2021,June,barley
5870,0.67,,,,WY,2021,July,barley
5871,0.87,,,,WY,2021,August,barley
5872,0.02,,,,WY,2021,September,barley
5873,2.5,,,,WY,2021,October,barley
5874,0.09,,,,WY,2021,November,barley
5875,0.39,,,,WY,2021,December,barley
5876,0.73,,,,WY,2022,January,barley
5877,0.09,,,,WY,2022,February,barley
5878,0.1,,,,WY,2022,March,barley
5879,2.22,,,,WY,2022,April,barley
5880,2.68,,,,WY,2022,May,barley
5881,0.36,,,,WY,2022,June,barley
5882,0.53,,,,WY,2022,July,barley
5883,2.12,,,,WY,2022,August,barley
5884,1.43,,,,WY,2022,September,barley
5885,0.42,,,,WY,2022,October,barley
5886,0.45,,,,WY,2022,November,barley
5887,0.49,,,,WY,2013,January,barley
5888,0.23,,,,WY,2013,February,barley
5889,0.42,,,,WY,2013,March,barley
5890,0.72,,,,WY,2013,April,barley
5891,0.71,,,,WY,2013,May,barley
5892,0.15,,,,WY,2013,June,barley
5893,1.22,,,,WY,2013,July,barley
5894,0.02,,,,WY,2013,August,barley
5895,2.58,,,,WY,2013,September,barley
5896,1.26,,,,WY,2013,October,barley
5897,0.18,,,,WY,2013,November,barley
5898,0.11,,,,WY,2013,December,barley
5899,0.22,,,,WY,2014,January,barley
5900,0.44,,,,WY,2014,February,barley
5901,0.35,,,,WY,2014,March,barley
5902,0.7,,,,WY,2014,April,barley
5903,0.82,,,,WY,2014,May,barley
5904,1.69,,,,WY,2014,June,barley
5905,0.06,,,,WY,2014,July,barley
5906,1.07,,,,WY,2014,August,barley
5907,1.33,,,,WY,2014,September,barley
5908,0.07,,,,WY,2014,October,barley
5909,0.56,,,,WY,2014,November,barley
5910,0.73,,,,WY,2014,December,barley
5911,0.46,,,,WY,2015,January,barley
5912,0.32,,,,WY,2015,February,barley
5913,0.06,,,,WY,2015,March,barley
5914,0.2,,,,WY,2015,April,barley
5915,1.98,,,,WY,2015,May,barley
5916,0.94,,,,WY,2015,June,barley
5917,0.31,,,,WY,2015,July,barley
5918,0.53,,,,WY,2015,August,barley
5919,0.11,,,,WY,2015,September,barley
5920,0.19,,,,WY,2015,October,barley
5921,0.72,,,,WY,2015,November,barley
5922,0.11,,,,WY,2015,December,barley
5923,0.1,,,,WY,2016,January,barley
5924,0.03,,,,WY,2016,February,barley
5925,0.49,,,,WY,2016,March,barley
5926,1.03,,,,WY,2016,April,barley
5927,1.19,,,,WY,2016,May,barley
5928,0.3,,,,WY,2016,June,barley
5929,0.14,,,,WY,2016,July,barley
5930,0.25,,,,WY,2016,August,barley
5931,2.71,,,,WY,2016,September,barley
5932,2.39,,,,WY,2016,October,barley
5933,0.68,,,,WY,2016,November,barley
5934,0.38,,,,WY,2016,December,barley
5935,0.4,,,,WY,2017,January,barley
5936,0.25,,,,WY,2017,February,barley
5937,0.41,,,,WY,2017,March,barley
5938,1.65,,,,WY,2017,April,barley
5939,0.58,,,,WY,2017,May,barley
5940,0.18,,,,WY,2017,June,barley
5941,0.33,,,,WY,2017,July,barley
5942,0.59,,,,WY,2017,August,barley
5943,2.08,,,,WY,2017,September,barley
5944,0.11,,,,WY,2017,October,barley
5945,0.43,,,,WY,2017,November,barley
5946,0.54,,,,WY,2017,December,barley
5947,0.05,,,,WY,2018,January,barley
5948,0.53,,,,WY,2018,February,barley
5949,0.22,,,,WY,2018,March,barley
5950,0.96,,,,WY,2018,April,barley
5951,2.65,,,,WY,2018,May,barley
5952,1.45,,,,WY,2018,June,barley
5953,0.07,,,,WY,2018,July,barley
5954,0.57,,,,WY,2018,August,barley
5955,0.13,,,,WY,2018,September,barley
5956,0.11,,,,WY,2018,October,barley
5957,0.5,,,,WY,2018,November,barley
5958,0.16,,,,WY,2018,December,barley
5959,0.04,,,,WY,2019,January,barley
5960,0.16,,,,WY,2019,February,barley
5961,0.29,,,,WY,2019,March,barley
5962,0.32,,,,WY,2019,April,barley
5963,3.41,,,,WY,2019,May,barley
5964,0.67,,,,WY,2019,June,barley
5965,0.89,,,,WY,2019,July,barley
5966,0.76,,,,WY,2019,August,barley
5967,2.21,,,,WY,2019,September,barley
5968,0.35,,,,WY,2019,October,barley
5969,0.46,,,,WY,2019,November,barley
5970,0.0,,,,WY,2019,December,barley
5971,0.18,,,,WY,2020,January,barley
5972,0.69,,,,WY,2020,February,barley
5973,0.0,,,,WY,2020,March,barley
5974,0.77,,,,WY,2020,April,barley
5975,0.23,,,,WY,2020,May,barley
5976,1.07,,,,WY,2020,June,barley
5977,0.4,,,,WY,2020,July,barley
5978,0.22,,,,WY,2020,August,barley
5979,0.65,,,,WY,2020,September,barley
5980,0.48,,,,WY,2020,October,barley
5981,0.0,,,,WY,2020,November,barley
5982,0.11,,,,WY,2020,December,barley
5983,0.05,,,,WY,2021,January,barley
5984,0.58,,,,WY,2021,February,barley
5985,0.04,,,,WY,2021,March,barley
5986,0.85,,,,WY,2021,April,barley
5987,0.59,,,,WY,2021,May,barley
5988,0.04,,,,WY,2021,June,barley
5989,0.37,,,,WY,2021,July,barley
5990,0.79,,,,WY,2021,August,barley
5991,0.08,,,,WY,2021,September,barley
5992,1.47,,,,WY,2021,October,barley
5993,0.0,,,,WY,2021,November,barley
5994,0.15,,,,WY,2021,December,barley
5995,0.22,,,,WY,2022,January,barley
5996,0.14,,,,WY,2022,February,barley
5997,0.3,,,,WY,2022,March,barley
5998,1.77,,,,WY,2022,April,barley
5999,0.69,,,,WY,2022,May,barley
6000,0.54,,,,WY,2022,June,barley
6001,0.14,,,,WY,2022,July,barley
6002,0.67,,,,WY,2022,August,barley
6003,1.06,,,,WY,2022,September,barley
6004,0.42,,,,WY,2022,October,barley
6005,0.33,,,,WY,2022,November,barley
6006,0.2,,,,WY,2022,December,barley
6007,0.32,,,,WY,2023,January,barley
6008,0.29,,,,WY,2023,February,barley
6009,1.04,,,,WY,2023,March,barley
6010,0.27,,,,WY,2023,April,barley
6011,0.72,,,,WY,2023,May,barley
6012,4.41,,,,WY,2023,June,barley
6013,0.31,,,,WY,2023,July,barley
6014,0.67,,,,WY,2023,August,barley
6015,0.79,,,,WY,2023,September,barley
6016,0.8,,,,WY,2023,October,barley
6017,0.45,,,,WY,2023,November,barley
6018,0.0,,,,WY,2023,December,barley
6019,2.5,,,,WY,2023,May,barley
6020,3.07,,,,WY,2023,June,barley
6021,0.72,,,,WY,2023,July,barley
6022,0.39,,,,WY,2023,August,barley
6023,1.19,,,,WY,2023,September,barley
6024,1.31,,,,WY,2023,October,barley
6025,0.23,,,,WY,2023,November,barley
6026,0.0,,,,WY,2023,December,barley
6027,0.44,12.0,25.2,-1.1,WY,2013,January,barley
6028,0.13,18.5,32.4,4.6,WY,2013,February,barley
6029,0.02,36.2,50.0,22.5,WY,2013,March,barley
6030,0.93,42.0,56.5,27.6,WY,2013,April,barley
6031,1.0,58.6,73.0,44.1,WY,2013,May,barley
6032,0.25,67.8,84.3,51.3,WY,2013,June,barley
6033,0.06,75.8,92.3,59.2,WY,2013,July,barley
6034,0.0,73.5,91.7,55.3,WY,2013,August,barley
6035,1.82,63.6,78.0,49.2,WY,2013,September,barley
6036,1.89,42.7,55.0,30.5,WY,2013,October,barley
6037,0.1,30.3,42.4,18.1,WY,2013,November,barley
6038,0.27,15.2,26.7,3.6,WY,2013,December,barley
6039,0.3,20.1,32.6,7.7,WY,2014,January,barley
6040,0.72,13.9,25.4,2.3,WY,2014,February,barley
6041,0.2,34.2,46.3,22.0,WY,2014,March,barley
6042,1.03,45.9,60.0,31.7,WY,2014,April,barley
6043,0.66,57.5,72.0,42.9,WY,2014,May,barley
6044,1.71,63.8,78.5,49.0,WY,2014,June,barley
6045,0.2,73.8,90.9,56.7,WY,2014,July,barley
6046,1.11,69.4,84.5,54.3,WY,2014,August,barley
6047,1.84,60.3,76.9,43.7,WY,2014,September,barley
6048,0.02,50.5,68.1,32.9,WY,2014,October,barley
6049,0.85,24.4,37.1,11.7,WY,2014,November,barley
6050,0.34,19.7,29.9,9.6,WY,2014,December,barley
6051,0.48,16.2,26.6,5.7,WY,2015,January,barley
6052,0.18,32.3,43.6,21.0,WY,2015,February,barley
6053,0.16,41.0,57.4,24.6,WY,2015,March,barley
6054,0.27,48.4,64.1,32.7,WY,2015,April,barley
6055,2.15,55.2,66.7,43.8,WY,2015,May,barley
6056,0.14,71.6,87.0,56.1,WY,2015,June,barley
6057,0.48,72.5,88.4,56.5,WY,2015,July,barley
6058,0.14,72.6,90.6,54.7,WY,2015,August,barley
6059,0.09,67.2,85.7,48.7,WY,2015,September,barley
6060,0.2,55.7,71.1,40.4,WY,2015,October,barley
6061,1.06,34.6,46.2,23.0,WY,2015,November,barley
6062,0.12,22.8,33.6,11.9,WY,2015,December,barley
6063,0.18,23.0,35.7,10.4,WY,2016,January,barley
6064,0.0,37.2,51.2,23.3,WY,2016,February,barley
6065,0.56,44.7,59.3,30.0,WY,2016,March,barley
6066,0.83,52.7,65.7,39.7,WY,2016,April,barley
6067,1.2,60.2,73.6,46.8,WY,2016,May,barley
6068,0.43,74.8,92.5,57.0,WY,2016,June,barley
6069,0.29,76.0,93.4,58.6,WY,2016,July,barley
6070,0.18,73.4,90.6,56.1,WY,2016,August,barley
6071,2.79,64.0,78.3,49.7,WY,2016,September,barley
6072,2.27,53.1,66.4,39.8,WY,2016,October,barley
6073,0.57,43.1,56.2,29.9,WY,2016,November,barley
6074,0.65,15.9,26.5,5.3,WY,2016,December,barley
6075,0.31,9.2,20.5,-2.1,WY,2017,January,barley
6076,0.44,29.0,40.5,17.4,WY,2017,February,barley
6077,0.32,48.0,60.5,35.5,WY,2017,March,barley
6078,1.52,50.7,62.9,38.5,WY,2017,April,barley
6079,1.23,60.1,74.3,45.8,WY,2017,May,barley
6080,0.32,70.7,86.3,55.2,WY,2017,June,barley
6081,0.25,77.8,95.8,59.8,WY,2017,July,barley
6082,0.73,72.2,89.5,55.0,WY,2017,August,barley
6083,2.4,61.5,76.0,47.1,WY,2017,September,barley
6084,0.03,49.0,64.4,33.6,WY,2017,October,barley
6085,0.4,36.5,47.5,25.6,WY,2017,November,barley
6086,1.27,22.9,34.4,11.4,WY,2017,December,barley
6087,0.0,20.8,32.9,8.7,WY,2018,January,barley
6088,1.01,15.5,28.3,2.7,WY,2018,February,barley
6089,0.16,39.5,54.5,24.5,WY,2018,March,barley
6090,0.96,47.3,60.6,33.9,WY,2018,April,barley
6091,3.21,62.5,75.6,49.4,WY,2018,May,barley
6092,0.54,69.6,85.0,54.3,WY,2018,June,barley
6093,0.04,76.4,92.7,60.0,WY,2018,July,barley
6094,0.62,70.7,88.9,52.6,WY,2018,August,barley
6095,0.21,62.4,79.9,45.0,WY,2018,September,barley
6096,0.14,48.6,62.5,34.7,WY,2018,October,barley
6097,0.51,34.2,45.4,23.0,WY,2018,November,barley
6098,0.26,24.5,37.0,11.9,WY,2018,December,barley
6099,0.15,24.2,36.5,12.0,WY,2019,January,barley
6100,0.25,18.4,29.2,7.6,WY,2019,February,barley
6101,0.19,33.5,47.9,19.1,WY,2019,March,barley
6102,0.29,50.4,63.8,37.1,WY,2019,April,barley
6103,2.94,53.4,65.8,41.0,WY,2019,May,barley
6104,0.74,66.8,81.5,52.1,WY,2019,June,barley
6105,0.33,74.6,91.5,57.6,WY,2019,July,barley
6106,0.37,73.1,90.5,55.8,WY,2019,August,barley
6107,3.4,63.5,78.4,48.6,WY,2019,September,barley
6108,0.56,40.5,53.1,28.0,WY,2019,October,barley
6109,0.39,34.0,45.0,23.0,WY,2019,November,barley
6110,0.05,25.2,36.3,14.1,WY,2019,December,barley
6111,0.12,29.5,42.2,16.9,WY,2020,January,barley
6112,1.12,23.3,35.2,11.4,WY,2020,February,barley
6113,0.0,40.4,54.1,26.7,WY,2020,March,barley
6114,0.4,43.8,58.6,28.9,WY,2020,April,barley
6115,0.21,58.9,73.5,44.4,WY,2020,May,barley
6116,1.67,67.4,84.3,50.4,WY,2020,June,barley
6117,0.05,74.4,92.4,56.4,WY,2020,July,barley
6118,0.16,75.3,94.0,56.6,WY,2020,August,barley
6119,0.67,63.0,81.2,44.7,WY,2020,September,barley
6120,0.7,44.3,59.5,29.2,WY,2020,October,barley
6121,0.07,35.2,49.5,20.9,WY,2020,November,barley
6122,0.13,28.4,41.3,15.5,WY,2020,December,barley
6123,0.04,29.1,41.8,16.3,WY,2021,January,barley
6124,0.79,17.1,28.9,5.3,WY,2021,February,barley
6125,0.0,39.9,54.4,25.5,WY,2021,March,barley
6126,0.98,46.0,59.4,32.6,WY,2021,April,barley
6127,0.61,57.6,70.8,44.4,WY,2021,May,barley
6128,0.11,73.5,92.1,54.9,WY,2021,June,barley
6129,0.03,77.2,95.6,58.8,WY,2021,July,barley
6130,0.94,70.8,87.3,54.2,WY,2021,August,barley
6131,0.03,64.5,83.8,45.1,WY,2021,September,barley
6132,1.51,48.8,61.6,36.1,WY,2021,October,barley
6133,0.0,41.7,54.1,29.2,WY,2021,November,barley
6134,0.13,29.6,41.7,17.4,WY,2021,December,barley
6135,0.4,19.5,33.1,5.8,WY,2022,January,barley
6136,0.1,25.4,39.2,11.6,WY,2022,February,barley
6137,0.13,39.7,54.3,25.2,WY,2022,March,barley
6138,1.47,43.1,57.0,29.1,WY,2022,April,barley
6139,1.11,56.6,69.0,44.1,WY,2022,May,barley
6140,0.22,68.6,83.8,53.3,WY,2022,June,barley
6141,0.05,77.3,95.0,59.6,WY,2022,July,barley
6142,1.73,74.9,91.5,58.2,WY,2022,August,barley
6143,1.18,66.3,83.0,49.5,WY,2022,September,barley
6144,0.37,48.7,64.1,33.3,WY,2022,October,barley
6145,0.54,23.3,35.2,11.4,WY,2022,November,barley
6146,0.18,17.2,29.5,5.0,WY,2022,December,barley
6147,0.48,19.4,31.6,7.1,WY,2023,January,barley
6148,0.29,21.5,36.2,6.9,WY,2023,February,barley
6149,0.83,30.9,43.4,18.4,WY,2023,March,barley
6150,0.0,46.2,60.9,31.6,WY,2023,April,barley
6151,0.41,62.2,78.1,46.4,WY,2023,May,barley
6152,3.96,66.3,78.8,53.8,WY,2023,June,barley
6153,0.78,73.2,90.8,55.7,WY,2023,July,barley
6154,0.36,72.0,88.5,55.5,WY,2023,August,barley
6155,1.17,64.0,80.6,47.4,WY,2023,September,barley
6156,1.18,46.1,60.6,31.5,WY,2023,October,barley
6157,0.52,37.3,51.3,23.2,WY,2023,November,barley
6158,0.0,24.9,37.4,12.5,WY,2023,December,barley
6159,0.28,13.1,25.4,0.8,WY,2013,January,barley
6160,0.14,18.9,31.3,6.6,WY,2013,February,barley
6161,0.09,37.2,50.1,24.3,WY,2013,March,barley
6162,0.38,42.2,54.8,29.5,WY,2013,April,barley
6163,1.01,58.9,72.4,45.3,WY,2013,May,barley
6164,0.41,69.3,84.8,53.8,WY,2013,June,barley
6165,0.33,77.2,93.0,61.4,WY,2013,July,barley
