,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
1671,3.88,,,,MN,2017,May,soybean
1672,4.06,,,,MN,2017,June,soybean
1673,3.14,,,,MN,2017,July,soybean
1674,4.3,,,,MN,2017,August,soybean
1675,2.48,,,,MN,2017,September,soybean
1676,5.13,,,,MN,2017,October,soybean
1677,0.21,,,,MN,2017,November,soybean
1678,0.42,,,,MN,2017,December,soybean
1679,0.78,,,,MN,2018,January,soybean
1680,0.9,,,,MN,2018,February,soybean
1681,0.92,,,,MN,2018,March,soybean
1682,2.7,,,,MN,2018,April,soybean
1683,5.4,,,,MN,2018,May,soybean
1684,7.09,,,,MN,2018,June,soybean
1685,3.83,,,,MN,2018,July,soybean
1686,2.29,,,,MN,2018,August,soybean
1687,7.63,,,,MN,2018,September,soybean
1688,2.68,,,,MN,2018,October,soybean
1689,1.1,,,,MN,2018,November,soybean
1690,0.98,,,,MN,2018,December,soybean
1691,0.59,,,,MN,2019,January,soybean
1692,1.43,,,,MN,2019,February,soybean
1693,,,,,MN,2019,March,soybean
1694,3.7,,,,MN,2019,April,soybean
1695,6.88,,,,MN,2019,May,soybean
1696,4.99,,,,MN,2019,June,soybean
1697,4.36,,,,MN,2019,July,soybean
1698,4.17,,,,MN,2019,August,soybean
1699,7.34,,,,MN,2019,September,soybean
1700,4.07,,,,MN,2019,October,soybean
1701,2.42,,,,MN,2019,November,soybean
1702,1.29,,,,MN,2019,December,soybean
1703,0.81,,,,MN,2020,January,soybean
1704,0.59,,,,MN,2020,February,soybean
1705,2.85,,,,MN,2020,March,soybean
1706,1.61,,,,MN,2020,April,soybean
1707,3.56,,,,MN,2020,May,soybean
1708,3.13,,,,MN,2020,June,soybean
1709,2.73,,,,MN,2020,July,soybean
1710,5.55,,,,MN,2020,August,soybean
1711,2.01,,,,MN,2020,September,soybean
1712,1.23,,,,MN,2020,October,soybean
1713,1.72,,,,MN,2020,November,soybean
1714,0.4,,,,MN,2020,December,soybean
1715,0.57,,,,MN,2021,January,soybean
1716,0.41,,,,MN,2021,February,soybean
1717,,,,,MN,2021,March,soybean
1718,,,,,MN,2021,April,soybean
1719,,,,,MN,2021,May,soybean
1720,0.0,,,,MN,2021,June,soybean
1721,,,,,MN,2021,July,soybean
1722,1.0,,,,MN,2021,August,soybean
1723,,,,,MN,2021,September,soybean
1724,2.35,,,,MN,2021,October,soybean
1725,0.46,,,,MN,2021,November,soybean
1726,0.77,,,,MN,2021,December,soybean
1727,1.22,,,,MN,2022,January,soybean
1728,0.13,,,,MN,2022,February,soybean
1729,1.24,,,,MN,2022,March,soybean
1730,5.75,,,,MN,2022,April,soybean
1731,2.0,,,,MN,2022,May,soybean
1732,1.66,,,,MN,2022,June,soybean
1733,4.08,,,,MN,2022,July,soybean
1734,6.43,,,,MN,2022,August,soybean
1735,1.57,,,,MN,2022,September,soybean
1736,0.75,,,,MN,2022,October,soybean
1737,2.46,,,,MN,2023,June,soybean
1738,2.1,,,,MN,2023,July,soybean
1739,1.5,,,,IN,2023,June,soybean
1740,7.65,,,,IN,2023,July,soybean
1741,3.37,,,,IN,2023,August,soybean
1742,0.78,,,,IN,2023,September,soybean
1743,3.68,,,,IN,2023,October,soybean
1744,0.41,,,,IN,2023,November,soybean
1745,2.17,,,,IN,2023,December,soybean
1746,1.64,,,,IN,2023,May,soybean
1747,6.62,,,,IN,2023,July,soybean
1748,0.44,16.3,26.6,6.0,MN,2013,January,soybean
1749,1.06,18.0,26.5,9.6,MN,2013,February,soybean
1750,2.45,24.5,32.7,16.4,MN,2013,March,soybean
1751,6.89,39.4,48.3,30.5,MN,2013,April,soybean
1752,7.26,57.0,65.9,48.0,MN,2013,May,soybean
1753,12.59,68.2,76.7,59.8,MN,2013,June,soybean
1754,6.4,72.1,81.9,62.4,MN,2013,July,soybean
1755,3.11,70.7,80.3,61.1,MN,2013,August,soybean
1756,1.28,65.6,77.0,54.2,MN,2013,September,soybean
1757,3.1,48.4,58.8,38.0,MN,2013,October,soybean
1758,0.83,30.7,40.5,20.8,MN,2013,November,soybean
1759,0.71,13.5,23.0,4.0,MN,2013,December,soybean
1760,0.72,8.5,22.4,-5.4,MN,2014,January,soybean
1761,0.89,7.8,18.6,-3.0,MN,2014,February,soybean
1762,1.07,25.0,34.5,15.4,MN,2014,March,soybean
1763,5.63,43.6,53.9,33.4,MN,2014,April,soybean
1764,1.67,57.4,67.4,47.4,MN,2014,May,soybean
1765,8.74,69.0,77.3,60.7,MN,2014,June,soybean
1766,1.04,68.1,78.1,58.1,MN,2014,July,soybean
1767,4.9,70.9,80.3,61.5,MN,2014,August,soybean
1768,3.29,61.7,71.7,51.7,MN,2014,September,soybean
1769,1.31,48.0,59.3,36.6,MN,2014,October,soybean
1770,0.71,24.8,34.7,14.9,MN,2014,November,soybean
1771,0.45,24.1,30.7,17.5,MN,2014,December,soybean
1772,0.36,17.6,27.6,7.6,MN,2015,January,soybean
1773,0.48,10.6,20.8,0.4,MN,2015,February,soybean
1774,0.7,32.8,44.3,21.3,MN,2015,March,soybean
1775,3.56,48.0,59.7,36.3,MN,2015,April,soybean
1776,4.65,58.7,69.0,48.5,MN,2015,May,soybean
1777,5.37,68.1,77.5,58.7,MN,2015,June,soybean
1778,5.05,70.8,80.7,60.9,MN,2015,July,soybean
1779,3.9,67.7,77.1,58.3,MN,2015,August,soybean
1780,3.56,67.4,77.3,57.5,MN,2015,September,soybean
1781,0.87,51.5,63.3,39.6,MN,2015,October,soybean
1782,3.8,40.0,49.1,30.8,MN,2015,November,soybean
1783,3.15,,,,MN,2015,December,soybean
1784,0.43,15.1,23.3,6.9,MN,2016,January,soybean
1785,0.44,25.5,34.5,16.5,MN,2016,February,soybean
1786,2.21,39.4,47.9,30.8,MN,2016,March,soybean
1787,2.5,48.0,58.5,37.4,MN,2016,April,soybean
1788,3.94,58.7,69.0,48.5,MN,2016,May,soybean
1789,3.44,70.1,80.7,59.5,MN,2016,June,soybean
1790,6.27,72.0,81.0,62.9,MN,2016,July,soybean
1791,3.32,70.9,80.2,61.7,MN,2016,August,soybean
1792,10.21,65.1,74.6,55.6,MN,2016,September,soybean
1793,6.15,51.5,62.1,40.8,MN,2016,October,soybean
1794,0.46,43.7,53.8,33.6,MN,2016,November,soybean
1795,1.15,18.6,27.5,9.7,MN,2016,December,soybean
1796,1.27,20.2,26.8,13.6,MN,2017,January,soybean
1797,0.45,28.9,38.9,18.9,MN,2017,February,soybean
1798,1.61,30.9,39.1,22.7,MN,2017,March,soybean
1799,2.61,47.3,57.4,37.3,MN,2017,April,soybean
1800,4.27,57.1,67.5,46.6,MN,2017,May,soybean
1801,5.13,69.1,80.4,57.8,MN,2017,June,soybean
1802,5.3,72.6,82.8,62.4,MN,2017,July,soybean
1803,3.39,66.5,75.0,58.1,MN,2017,August,soybean
1804,1.52,65.6,76.6,54.6,MN,2017,September,soybean
1805,5.94,50.2,60.0,40.5,MN,2017,October,soybean
1806,0.46,32.7,43.0,22.4,MN,2017,November,soybean
1807,0.61,18.3,28.0,8.7,MN,2017,December,soybean
1808,1.06,13.0,23.4,2.6,MN,2018,January,soybean
1809,0.74,13.5,24.7,2.4,MN,2018,February,soybean
1810,1.07,29.8,37.9,21.7,MN,2018,March,soybean
1811,2.48,32.8,43.2,22.4,MN,2018,April,soybean
1812,6.78,65.5,75.6,55.3,MN,2018,May,soybean
1813,9.78,72.5,81.0,64.0,MN,2018,June,soybean
1814,4.66,71.1,80.8,61.5,MN,2018,July,soybean
1815,3.11,70.8,79.6,61.9,MN,2018,August,soybean
1816,7.72,65.0,74.6,55.3,MN,2018,September,soybean
1817,3.55,44.1,54.0,34.2,MN,2018,October,soybean
1818,0.8,25.9,34.2,17.6,MN,2018,November,soybean
1819,1.24,24.6,32.1,17.2,MN,2018,December,soybean
1820,0.97,12.7,21.7,3.7,MN,2019,January,soybean
1821,1.98,9.6,20.2,-1.1,MN,2019,February,soybean
1822,1.59,27.0,37.1,16.8,MN,2019,March,soybean
1823,3.85,45.8,55.5,36.1,MN,2019,April,soybean
1824,6.19,55.1,64.0,46.3,MN,2019,May,soybean
1825,5.16,68.4,77.8,59.1,MN,2019,June,soybean
1826,5.79,73.6,83.0,64.1,MN,2019,July,soybean
1827,2.76,67.6,77.4,57.7,MN,2019,August,soybean
1828,7.78,66.1,75.4,56.9,MN,2019,September,soybean
1829,6.99,44.6,54.0,35.1,MN,2019,October,soybean
1830,2.79,28.6,37.3,19.9,MN,2019,November,soybean
1831,1.78,22.9,31.8,14.0,MN,2019,December,soybean
1832,1.11,19.2,27.3,11.2,MN,2020,January,soybean
1833,0.98,17.5,29.3,5.8,MN,2020,February,soybean
1834,3.4,35.9,43.6,28.1,MN,2020,March,soybean
1835,1.73,42.9,54.4,31.3,MN,2020,April,soybean
1836,3.78,56.9,66.8,47.0,MN,2020,May,soybean
1837,4.62,72.0,82.4,61.7,MN,2020,June,soybean
1838,6.76,73.2,83.2,63.3,MN,2020,July,soybean
1839,5.13,70.6,80.8,60.5,MN,2020,August,soybean
1840,1.82,60.1,70.2,50.0,MN,2020,September,soybean
1841,1.77,41.9,51.9,31.9,MN,2020,October,soybean
1842,1.46,38.2,49.4,27.0,MN,2020,November,soybean
1843,0.91,24.3,33.3,15.3,MN,2020,December,soybean
1844,0.95,20.8,28.7,12.9,MN,2021,January,soybean
1845,0.68,9.3,17.8,0.9,MN,2021,February,soybean
1846,2.16,39.3,48.9,29.6,MN,2021,March,soybean
1847,1.09,45.8,56.6,34.9,MN,2021,April,soybean
1848,3.15,58.1,68.7,47.4,MN,2021,May,soybean
1849,2.13,72.8,85.4,60.3,MN,2021,June,soybean
1850,4.85,71.1,81.2,61.0,MN,2021,July,soybean
1851,5.11,71.2,81.4,61.1,MN,2021,August,soybean
1852,1.69,64.9,77.0,52.9,MN,2021,September,soybean
1853,2.18,53.9,64.3,43.5,MN,2021,October,soybean
1854,0.52,35.5,45.9,25.2,MN,2021,November,soybean
1855,1.28,25.0,34.8,15.2,MN,2021,December,soybean
1856,0.75,8.9,21.1,-3.4,MN,2022,January,soybean
1857,0.31,12.3,24.1,0.6,MN,2022,February,soybean
1858,1.71,32.1,41.4,22.8,MN,2022,March,soybean
1859,4.66,39.6,48.3,30.9,MN,2022,April,soybean
1860,4.1,59.7,70.2,49.3,MN,2022,May,soybean
1861,1.72,70.5,80.9,60.0,MN,2022,June,soybean
1862,3.34,73.0,83.0,63.1,MN,2022,July,soybean
1863,5.86,70.0,79.2,60.8,MN,2022,August,soybean
1864,1.44,63.1,74.4,51.8,MN,2022,September,soybean
1865,0.33,48.4,61.0,35.9,MN,2022,October,soybean
1866,1.19,34.2,43.5,24.9,MN,2022,November,soybean
1867,1.61,17.0,24.8,9.2,MN,2022,December,soybean
1868,2.22,18.6,26.6,10.7,MN,2023,January,soybean
1869,2.46,18.6,29.1,8.0,MN,2023,February,soybean
1870,1.61,28.3,37.9,18.7,MN,2023,March,soybean
1871,2.78,45.6,56.0,35.3,MN,2023,April,soybean
1872,4.76,61.7,72.6,50.8,MN,2023,May,soybean
1873,2.44,71.6,82.0,61.1,MN,2023,June,soybean
1874,2.02,69.9,81.2,58.7,MN,2023,July,soybean
1875,2.56,72.0,82.7,61.4,MN,2023,August,soybean
1876,1.94,67.0,77.9,56.0,MN,2023,September,soybean
1877,3.19,51.8,62.0,41.6,MN,2023,October,soybean
1878,0.2,36.7,48.4,25.0,MN,2023,November,soybean
1879,1.57,32.5,40.6,24.4,MN,2023,December,soybean
1880,2.5,,,,IN,2023,December,soybean
1881,3.81,28.7,38.4,18.9,IN,2013,January,soybean
1882,2.36,29.4,38.7,20.1,IN,2013,February,soybean
1883,1.43,34.3,44.6,24.0,IN,2013,March,soybean
1884,8.69,51.3,63.6,39.1,IN,2013,April,soybean
1885,2.96,65.6,78.3,52.8,IN,2013,May,soybean
1886,4.09,71.8,83.4,60.1,IN,2013,June,soybean
1887,5.07,,,,IN,2013,July,soybean
1888,2.02,,,,IN,2013,August,soybean
1889,4.0,,,,IN,2013,September,soybean
1890,2.69,,,,IN,2013,October,soybean
1891,3.26,,,,IN,2013,November,soybean
1892,10.68,,,,IN,2013,December,soybean
1893,17.99,,,,IN,2014,January,soybean
1894,,,,,IN,2014,February,soybean
1895,1.17,,,,IN,2014,March,soybean
1896,4.19,,,,IN,2014,April,soybean
1897,3.83,,,,IN,2014,May,soybean
1898,4.24,,,,IN,2014,June,soybean
1899,4.27,,,,IN,2014,July,soybean
1900,4.27,,,,IN,2014,August,soybean
1901,4.57,,,,IN,2014,September,soybean
1902,5.14,,,,IN,2014,October,soybean
1903,2.43,,,,IN,2014,November,soybean
1904,2.09,,,,IN,2014,December,soybean
1905,2.39,,,,IN,2015,January,soybean
1906,1.25,,,,IN,2015,February,soybean
1907,2.01,,,,IN,2015,March,soybean
1908,3.3,,,,IN,2015,April,soybean
1909,4.5,,,,IN,2015,May,soybean
1910,8.15,,,,IN,2015,June,soybean
1911,6.5,,,,IN,2015,July,soybean
1912,1.28,,,,IN,2015,August,soybean
1913,3.43,,,,IN,2015,September,soybean
1914,1.81,,,,IN,2015,October,soybean
1915,2.89,,,,IN,2015,November,soybean
1916,6.89,,,,IN,2015,December,soybean
1917,1.17,,,,IN,2016,January,soybean
1918,1.91,,,,IN,2016,February,soybean
1919,6.87,,,,IN,2016,March,soybean
1920,3.55,,,,IN,2016,April,soybean
1921,2.82,,,,IN,2016,May,soybean
1922,5.78,,,,IN,2016,June,soybean
1923,4.2,,,,IN,2016,July,soybean
1924,3.32,,,,IN,2016,August,soybean
1925,3.37,,,,IN,2016,September,soybean
1926,1.46,,,,IN,2016,October,soybean
1927,2.81,,,,IN,2016,November,soybean
1928,1.57,,,,IN,2016,December,soybean
1929,4.92,,,,IN,2017,January,soybean
1930,1.0,,,,IN,2017,February,soybean
1931,3.8,,,,IN,2017,March,soybean
1932,5.02,,,,IN,2017,April,soybean
1933,7.99,,,,IN,2017,May,soybean
1934,5.23,,,,IN,2017,June,soybean
1935,9.26,,,,IN,2017,July,soybean
1936,3.56,,,,IN,2017,August,soybean
1937,1.61,,,,IN,2017,September,soybean
1938,3.23,,,,IN,2017,October,soybean
1939,5.09,,,,IN,2017,November,soybean
1940,0.66,,,,IN,2017,December,soybean
1941,1.19,,,,IN,2018,January,soybean
1942,4.77,,,,IN,2018,February,soybean
1943,3.15,,,,IN,2018,March,soybean
1944,2.74,,,,IN,2018,April,soybean
1945,3.2,,,,IN,2018,May,soybean
1946,7.76,,,,IN,2018,June,soybean
1947,2.71,,,,IN,2018,July,soybean
1948,4.32,,,,IN,2018,August,soybean
1949,3.18,,,,IN,2018,September,soybean
1950,5.91,,,,IN,2018,October,soybean
1951,3.35,,,,IN,2018,November,soybean
1952,1.48,,,,IN,2018,December,soybean
1953,4.59,,,,IN,2019,January,soybean
1954,2.18,,,,IN,2019,February,soybean
1955,4.26,,,,IN,2019,March,soybean
1956,5.66,,,,IN,2019,April,soybean
1957,6.83,,,,IN,2019,May,soybean
1958,5.02,,,,IN,2019,June,soybean
1959,2.48,,,,IN,2019,July,soybean
1960,3.6,,,,IN,2019,August,soybean
1961,2.33,,,,IN,2019,September,soybean
1962,3.67,,,,IN,2019,October,soybean
1963,1.84,,,,IN,2019,November,soybean
1964,5.98,,,,IN,2019,December,soybean
1965,3.64,,,,IN,2020,January,soybean
1966,2.18,,,,IN,2020,February,soybean
1967,2.78,,,,IN,2020,March,soybean
1968,3.3,,,,IN,2020,April,soybean
1969,2.83,,,,IN,2020,May,soybean
1970,2.71,,,,IN,2020,June,soybean
1971,3.07,,,,IN,2020,July,soybean
1972,2.23,,,,IN,2020,August,soybean
1973,1.75,,,,IN,2020,September,soybean
1974,3.09,,,,IN,2020,October,soybean
1975,3.36,,,,IN,2020,November,soybean
1976,2.03,,,,IN,2020,December,soybean
1977,2.65,,,,IN,2021,January,soybean
1978,1.93,,,,IN,2021,February,soybean
1979,4.18,,,,IN,2021,March,soybean
1980,2.5,,,,IN,2021,August,soybean
1981,0.82,,,,IN,2022,January,soybean
1982,4.0,,,,IN,2022,February,soybean
1983,3.68,,,,IN,2022,March,soybean
1984,3.06,,,,IN,2022,April,soybean
1985,5.17,,,,IN,2022,May,soybean
1986,2.0,,,,IN,2022,June,soybean
1987,1.62,,,,IN,2022,July,soybean
1988,5.68,,,,IN,2022,August,soybean
1989,1.1,,,,IN,2022,September,soybean
1990,1.72,,,,IN,2022,October,soybean
1991,1.82,,,,IN,2022,November,soybean
1992,1.61,,,,IN,2022,December,soybean
1993,2.09,,,,IN,2023,January,soybean
1994,3.62,,,,IN,2023,February,soybean
1995,4.8,,,,IN,2023,March,soybean
1996,2.41,,,,IN,2023,April,soybean
1997,1.71,,,,IN,2023,May,soybean
1998,1.19,,,,IN,2023,June,soybean
1999,6.86,,,,IN,2023,July,soybean
2000,3.39,,,,IN,2023,August,soybean
2001,0.63,,,,IN,2023,September,soybean
2002,3.43,,,,IN,2023,October,soybean
2003,0.45,,,,IN,2023,November,soybean
2004,2.37,,,,IN,2023,December,soybean
2005,2.46,,,,IN,2013,May,soybean
2006,5.34,,,,IN,2013,June,soybean
2007,2.81,,,,IN,2013,July,soybean
2008,2.73,,,,IN,2013,October,soybean
2009,5.01,,,,IN,2016,August,soybean
2010,3.15,,,,IN,2016,September,soybean
2011,1.74,,,,IN,2016,October,soybean
2012,3.35,,,,IN,2016,November,soybean
2013,5.45,,,,IN,2018,June,soybean
2014,2.56,,,,IN,2018,July,soybean
2015,5.58,,,,IN,2018,August,soybean
2016,3.39,,,,IN,2018,September,soybean
2017,5.66,,,,IN,2018,October,soybean
2018,3.39,,,,IN,2020,April,soybean
2019,3.32,,,,IN,2020,May,soybean
2020,2.32,,,,IN,2020,June,soybean
2021,2.97,,,,IN,2020,July,soybean
2022,2.43,,,,IN,2020,August,soybean
2023,2.83,,,,IN,2020,October,soybean
2024,2.7,,,,IN,2020,November,soybean
2025,2.13,,,,IN,2020,December,soybean
2026,5.01,,,,IN,2021,May,soybean
2027,6.04,,,,IN,2021,June,soybean
2028,5.66,,,,IN,2021,July,soybean
2029,2.02,,,,IN,2021,August,soybean
2030,2.58,,,,IN,2021,September,soybean
2031,10.44,,,,IN,2021,October,soybean
2032,5.7,,,,IN,2022,August,soybean
2033,2.15,,,,IN,2022,September,soybean
2034,2.13,,,,IN,2022,October,soybean
2035,0.41,16.1,26.4,5.9,MN,2013,January,soybean
2036,1.11,17.8,26.1,9.4,MN,2013,February,soybean
2037,2.17,24.6,32.0,17.2,MN,2013,March,soybean
2038,6.13,38.4,47.3,29.5,MN,2013,April,soybean
2039,4.95,56.4,65.4,47.4,MN,2013,May,soybean
2040,8.41,68.1,76.9,59.2,MN,2013,June,soybean
2041,2.48,72.7,83.1,62.4,MN,2013,July,soybean
2042,2.94,71.0,80.7,61.3,MN,2013,August,soybean
2043,0.84,65.4,77.4,53.4,MN,2013,September,soybean
2044,2.89,48.6,59.1,38.2,MN,2013,October,soybean
2045,0.73,30.4,39.8,21.1,MN,2013,November,soybean
2046,0.84,12.8,21.7,4.0,MN,2013,December,soybean
2047,0.85,8.9,19.7,-1.9,MN,2014,January,soybean
2048,0.9,8.3,18.7,-2.2,MN,2014,February,soybean
2049,1.06,24.5,33.2,15.7,MN,2014,March,soybean
2050,4.21,43.6,53.9,33.3,MN,2014,April,soybean
2051,10.44,69.2,77.8,60.7,MN,2014,June,soybean
2052,1.12,69.4,79.1,59.6,MN,2014,July,soybean
2053,2.65,71.2,80.7,61.8,MN,2014,August,soybean
2054,2.02,61.8,72.7,51.0,MN,2014,September,soybean
2055,1.39,49.6,60.5,38.6,MN,2014,October,soybean
2056,1.14,24.6,33.8,15.4,MN,2014,November,soybean
2057,1.18,23.5,29.1,17.8,MN,2014,December,soybean
2058,0.49,18.2,26.7,9.8,MN,2015,January,soybean
2059,0.86,10.8,20.8,0.8,MN,2015,February,soybean
2060,0.53,34.2,45.4,23.0,MN,2015,March,soybean
2061,2.58,49.1,60.1,38.1,MN,2015,April,soybean
2062,6.81,58.4,68.1,48.6,MN,2015,May,soybean
2063,3.54,68.9,78.2,59.6,MN,2015,June,soybean
2064,4.19,71.6,81.5,61.7,MN,2015,July,soybean
2065,3.45,68.4,78.1,58.8,MN,2015,August,soybean
2066,3.5,67.3,77.9,56.7,MN,2015,September,soybean
2067,1.52,51.0,62.8,39.3,MN,2015,October,soybean
2068,4.11,39.6,48.0,31.1,MN,2015,November,soybean
2069,3.62,28.1,33.9,22.3,MN,2015,December,soybean
2070,0.39,15.4,22.5,8.2,MN,2016,January,soybean
2071,0.77,24.0,30.9,17.1,MN,2016,February,soybean
2072,2.71,38.8,47.7,29.8,MN,2016,March,soybean
2073,3.18,48.1,58.1,38.1,MN,2016,April,soybean
2074,3.65,59.1,69.3,48.8,MN,2016,May,soybean
2075,4.03,71.0,81.5,60.4,MN,2016,June,soybean
2076,8.0,72.6,81.9,63.2,MN,2016,July,soybean
2077,4.73,71.0,80.4,61.6,MN,2016,August,soybean
2078,8.04,65.5,75.6,55.3,MN,2016,September,soybean
2079,6.11,52.6,63.8,41.3,MN,2016,October,soybean
2080,1.53,43.2,52.5,34.0,MN,2016,November,soybean
2081,1.98,18.4,26.6,10.2,MN,2016,December,soybean
2082,1.33,19.4,25.8,13.1,MN,2017,January,soybean
2083,1.31,30.1,39.3,20.8,MN,2017,February,soybean
2084,1.56,31.9,40.3,23.4,MN,2017,March,soybean
2085,2.95,48.3,57.1,39.6,MN,2017,April,soybean
2086,3.82,57.6,67.5,47.7,MN,2017,May,soybean
2087,3.18,70.4,81.4,59.3,MN,2017,June,soybean
2088,3.02,73.8,83.8,63.9,MN,2017,July,soybean
2089,2.55,66.8,75.5,58.1,MN,2017,August,soybean
2090,1.75,65.3,76.7,53.9,MN,2017,September,soybean
2091,5.21,50.2,60.2,40.2,MN,2017,October,soybean
2092,0.33,32.7,42.5,22.8,MN,2017,November,soybean
2093,0.63,20.1,29.2,10.9,MN,2017,December,soybean
2094,1.68,12.5,21.1,3.9,MN,2018,January,soybean
2095,1.18,13.0,22.7,3.3,MN,2018,February,soybean
2096,1.57,29.0,36.1,22.0,MN,2018,March,soybean
2097,3.16,33.2,42.0,24.5,MN,2018,April,soybean
2098,5.76,65.4,76.1,54.8,MN,2018,May,soybean
2099,8.51,72.2,80.3,64.2,MN,2018,June,soybean
2100,5.31,72.6,81.8,63.5,MN,2018,July,soybean
2101,6.65,70.7,80.0,61.5,MN,2018,August,soybean
2102,6.03,65.2,75.2,55.3,MN,2018,September,soybean
2103,2.87,44.9,54.6,35.3,MN,2018,October,soybean
2104,1.26,26.4,34.7,18.0,MN,2018,November,soybean
2105,2.04,24.2,30.2,18.3,MN,2018,December,soybean
2106,1.11,13.2,21.4,5.1,MN,2019,January,soybean
2107,1.9,7.8,17.3,-1.7,MN,2019,February,soybean
2108,2.31,26.3,35.0,17.7,MN,2019,March,soybean
2109,4.74,45.7,55.5,35.9,MN,2019,April,soybean
2110,6.61,54.6,63.5,45.8,MN,2019,May,soybean
2111,3.68,69.0,78.2,59.7,MN,2019,June,soybean
2112,5.65,73.9,82.7,65.1,MN,2019,July,soybean
2113,3.32,68.8,78.3,59.2,MN,2019,August,soybean
2114,6.02,66.1,75.3,56.9,MN,2019,September,soybean
2115,5.04,45.3,54.7,35.9,MN,2019,October,soybean
2116,2.64,29.6,37.0,22.2,MN,2019,November,soybean
2117,1.14,22.7,30.1,15.3,MN,2019,December,soybean
2118,1.15,18.7,25.7,11.7,MN,2020,January,soybean
2119,0.88,18.8,28.6,9.1,MN,2020,February,soybean
2120,2.66,35.9,43.7,28.0,MN,2020,March,soybean
2121,1.56,43.4,54.9,31.9,MN,2020,April,soybean
2122,5.3,57.4,66.7,48.2,MN,2020,May,soybean
2123,3.37,72.8,83.6,62.0,MN,2020,June,soybean
2124,3.83,74.8,84.6,65.0,MN,2020,July,soybean
2125,3.45,71.7,82.1,61.3,MN,2020,August,soybean
2126,2.1,61.1,71.6,50.7,MN,2020,September,soybean
2127,2.37,42.4,51.7,33.0,MN,2020,October,soybean
2128,0.91,38.7,49.4,28.1,MN,2020,November,soybean
2129,0.41,25.4,34.7,16.1,MN,2020,December,soybean
2130,0.83,21.4,28.7,14.2,MN,2021,January,soybean
2131,0.5,8.9,16.4,1.3,MN,2021,February,soybean
2132,1.99,39.2,48.4,30.1,MN,2021,March,soybean
2133,0.95,46.1,56.8,35.5,MN,2021,April,soybean
2134,2.41,58.9,69.2,48.5,MN,2021,May,soybean
2135,0.91,74.7,86.9,62.5,MN,2021,June,soybean
2136,2.38,73.8,83.9,63.6,MN,2021,July,soybean
2137,5.36,72.3,83.1,61.4,MN,2021,August,soybean
2138,2.16,65.1,77.7,52.5,MN,2021,September,soybean
2139,4.87,54.7,65.2,44.3,MN,2021,October,soybean
2140,0.44,36.5,45.8,27.3,MN,2021,November,soybean
2141,1.11,25.8,35.0,16.5,MN,2021,December,soybean
2142,0.71,9.6,21.6,-2.4,MN,2022,January,soybean
2143,0.27,13.3,24.7,1.9,MN,2022,February,soybean
2144,1.37,32.3,41.1,23.5,MN,2022,March,soybean
2145,3.8,39.7,49.0,30.4,MN,2022,April,soybean
2146,4.15,59.8,70.4,49.2,MN,2022,May,soybean
2147,2.48,71.4,81.9,60.9,MN,2022,June,soybean
2148,4.73,74.1,83.8,64.5,MN,2022,July,soybean
2149,3.62,70.7,79.9,61.6,MN,2022,August,soybean
2150,1.08,63.7,75.8,51.5,MN,2022,September,soybean
2151,0.32,49.9,62.2,37.5,MN,2022,October,soybean
2152,0.98,34.7,44.0,25.5,MN,2022,November,soybean
2153,1.31,16.2,23.1,9.3,MN,2022,December,soybean
2154,2.4,18.6,25.8,11.4,MN,2023,January,soybean
2155,2.37,18.3,28.4,8.2,MN,2023,February,soybean
2156,1.38,26.9,35.5,18.4,MN,2023,March,soybean
2157,1.98,45.2,55.5,35.0,MN,2023,April,soybean
2158,7.17,62.3,73.4,51.2,MN,2023,May,soybean
2159,2.1,72.7,83.5,61.8,MN,2023,June,soybean
2160,1.26,71.1,81.8,60.3,MN,2023,July,soybean
2161,2.56,72.2,82.5,61.9,MN,2023,August,soybean
2162,1.6,66.8,78.2,55.4,MN,2023,September,soybean
2163,3.91,51.7,61.6,41.8,MN,2023,October,soybean
2164,0.2,37.4,48.7,26.0,MN,2023,November,soybean
2165,1.81,32.8,40.4,25.1,MN,2023,December,soybean
2166,3.14,,,,IN,2015,November,soybean
2167,0.84,,,,IN,2016,January,soybean
2168,2.76,,,,IN,2016,February,soybean
2169,4.29,,,,IN,2016,March,soybean
2170,5.11,,,,IN,2016,June,soybean
2171,2.61,,,,IN,2023,December,soybean
2172,5.26,,,,IN,2016,August,soybean
2173,2.83,,,,IN,2016,September,soybean
2174,3.11,,,,IN,2017,January,soybean
2175,1.4,,,,IN,2017,February,soybean
2176,4.15,,,,IN,2017,March,soybean
2177,5.09,,,,IN,2017,April,soybean
2178,1.77,,,,IN,2021,August,soybean
2179,4.26,,,,IN,2016,July,soybean
2180,4.87,,,,IN,2016,August,soybean
2181,2.93,,,,IN,2016,September,soybean
2182,1.52,,,,IN,2016,October,soybean
2183,1.8,,,,IN,2016,December,soybean
2184,3.65,,,,IN,2017,January,soybean
2185,1.2,,,,IN,2017,February,soybean
2186,5.35,,,,IN,2017,May,soybean
2187,7.98,,,,IN,2017,May,soybean
2188,6.7,,,,IN,2017,June,soybean
2189,4.12,,,,IN,2017,August,soybean
2190,2.84,,,,IN,2019,September,soybean
2191,3.7,,,,IN,2019,October,soybean
2192,1.87,,,,IN,2019,November,soybean
2193,2.5,,,,IN,2019,December,soybean
2194,4.45,,,,IN,2020,January,soybean
2195,2.57,,,,IN,2020,February,soybean
