,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
1617,0.33,3.8,14.7,-7.2,MN,2015,February,oats
1618,0.44,28.6,39.4,17.8,MN,2015,March,oats
1619,1.35,43.1,55.7,30.6,MN,2015,April,oats
1620,8.45,53.3,63.7,42.9,MN,2015,May,oats
1621,3.04,64.2,74.0,54.4,MN,2015,June,oats
1622,2.46,70.2,79.5,60.9,MN,2015,July,oats
1623,2.56,67.2,77.0,57.4,MN,2015,August,oats
1624,4.35,64.6,74.6,54.7,MN,2015,September,oats
1625,1.53,,,,MN,2015,October,oats
1626,2.3,36.4,44.1,28.8,MN,2015,November,oats
1627,1.06,23.8,29.8,17.8,MN,2015,December,oats
1628,0.34,11.6,19.6,3.5,MN,2016,January,oats
1629,0.56,20.0,28.7,11.3,MN,2016,February,oats
1630,0.95,36.1,45.4,26.8,MN,2016,March,oats
1631,3.19,41.4,51.3,31.6,MN,2016,April,oats
1632,1.55,56.7,67.9,45.4,MN,2016,May,oats
1633,2.42,66.2,75.9,56.6,MN,2016,June,oats
1634,8.42,69.4,78.7,60.2,MN,2016,July,oats
1635,4.85,69.0,78.4,59.5,MN,2016,August,oats
1636,3.6,61.0,69.3,52.6,MN,2016,September,oats
1637,2.42,47.6,56.0,39.1,MN,2016,October,oats
1638,2.83,39.9,47.7,32.1,MN,2016,November,oats
1639,1.57,14.1,21.6,6.6,MN,2016,December,oats
1640,1.17,12.6,21.1,4.1,MN,2017,January,oats
1641,1.2,22.0,31.7,12.4,MN,2017,February,oats
1642,0.24,27.0,38.3,15.8,MN,2017,March,oats
1643,,,,,MN,2017,April,oats
1644,2.62,54.3,64.7,44.0,MN,2017,May,oats
1645,7.02,65.0,75.4,54.6,MN,2017,June,oats
1646,4.86,69.6,79.5,59.6,MN,2017,July,oats
1647,5.56,65.5,74.1,56.9,MN,2017,August,oats
1648,3.8,60.8,70.5,51.0,MN,2017,September,oats
1649,1.13,46.8,56.4,37.2,MN,2017,October,oats
1650,0.66,26.9,34.8,18.9,MN,2017,November,oats
1651,0.79,12.6,21.3,3.9,MN,2017,December,oats
1652,0.21,6.8,16.7,-3.2,MN,2018,January,oats
1653,1.4,6.8,19.7,-6.0,MN,2018,February,oats
1654,2.39,,,17.9,MN,2018,March,oats
1655,0.56,30.8,42.7,19.0,MN,2018,April,oats
1656,1.59,61.0,73.2,48.8,MN,2018,May,oats
1657,5.79,67.5,77.2,57.9,MN,2018,June,oats
1658,5.61,70.4,79.2,61.6,MN,2018,July,oats
1659,2.41,67.5,76.7,58.4,MN,2018,August,oats
1660,2.33,58.9,67.2,50.7,MN,2018,September,oats
1661,3.1,39.8,47.3,32.4,MN,2018,October,oats
1662,0.74,21.6,28.8,14.4,MN,2018,November,oats
1663,0.77,,,,MN,2018,December,oats
1664,,,,,MN,2019,January,oats
1665,0.93,2.2,12.8,-8.5,MN,2019,February,oats
1666,2.33,20.3,30.9,9.8,MN,2019,March,oats
1667,1.81,,,,MN,2019,April,oats
1668,4.07,49.7,59.4,40.0,MN,2019,May,oats
1669,3.16,64.8,74.7,54.9,MN,2019,June,oats
1670,5.92,70.8,79.8,61.8,MN,2019,July,oats
1671,3.6,65.7,74.6,56.8,MN,2019,August,oats
1672,5.38,60.7,68.9,52.5,MN,2019,September,oats
1673,4.58,41.5,48.3,34.8,MN,2019,October,oats
1674,0.37,25.6,31.7,19.5,MN,2019,November,oats
1675,2.47,14.7,23.4,5.9,MN,2019,December,oats
1676,0.7,11.4,19.7,3.0,MN,2020,January,oats
1677,0.03,,,,MN,2020,February,oats
1678,0.24,27.6,38.5,16.7,MN,2020,March,oats
1679,3.33,38.2,49.5,27.0,MN,2020,April,oats
1680,0.89,52.8,62.6,42.9,MN,2020,May,oats
1681,6.59,67.9,78.1,57.7,MN,2020,June,oats
1682,7.15,71.6,80.6,62.6,MN,2020,July,oats
1683,8.3,68.9,78.2,59.5,MN,2020,August,oats
1684,1.26,57.2,66.7,47.7,MN,2020,September,oats
1685,2.2,39.5,47.4,31.6,MN,2020,October,oats
1686,1.42,32.6,41.0,24.2,MN,2020,November,oats
1687,0.95,20.2,28.5,12.0,MN,2020,December,oats
1688,0.5,18.2,26.2,10.2,MN,2021,January,oats
1689,0.2,4.2,13.7,-5.2,MN,2021,February,oats
1690,1.21,33.5,44.9,22.1,MN,2021,March,oats
1691,4.38,41.1,50.8,31.4,MN,2021,April,oats
1692,0.24,55.0,66.5,43.5,MN,2021,May,oats
1693,2.3,69.9,81.6,58.1,MN,2021,June,oats
1694,2.47,72.4,82.5,62.3,MN,2021,July,oats
1695,4.6,70.3,79.8,60.8,MN,2021,August,oats
1696,1.96,62.7,73.2,52.1,MN,2021,September,oats
1697,4.32,51.8,61.0,42.5,MN,2021,October,oats
1698,0.77,32.3,39.3,25.4,MN,2021,November,oats
1699,2.84,15.6,24.0,7.1,MN,2021,December,oats
1700,0.57,1.1,13.9,-11.6,MN,2022,January,oats
1701,1.07,3.3,16.5,-9.8,MN,2022,February,oats
1702,0.61,25.2,35.9,14.5,MN,2022,March,oats
1703,4.14,32.5,40.5,24.6,MN,2022,April,oats
1704,5.37,54.6,64.4,44.9,MN,2022,May,oats
1705,7.51,66.1,76.7,55.6,MN,2022,June,oats
1706,3.31,70.1,79.1,61.2,MN,2022,July,oats
1707,3.79,68.3,77.2,59.4,MN,2022,August,oats
1708,1.17,61.9,72.4,51.4,MN,2022,September,oats
1709,0.82,47.7,57.7,37.8,MN,2022,October,oats
1710,1.66,29.4,36.8,22.1,MN,2022,November,oats
1711,1.88,10.8,17.6,4.0,MN,2022,December,oats
1712,0.75,12.8,22.0,3.7,MN,2023,January,oats
1713,0.85,12.4,24.1,0.7,MN,2023,February,oats
1714,1.41,17.3,30.0,4.7,MN,2023,March,oats
1715,2.46,35.1,45.2,25.0,MN,2023,April,oats
1716,2.54,58.9,70.6,47.3,MN,2023,May,oats
1717,2.56,69.3,79.7,58.9,MN,2023,June,oats
1718,2.68,67.9,77.7,58.1,MN,2023,July,oats
1719,4.56,69.1,78.8,59.3,MN,2023,August,oats
1720,3.41,64.2,73.8,54.6,MN,2023,September,oats
1721,2.31,48.3,56.0,40.5,MN,2023,October,oats
1722,0.56,32.0,40.4,23.7,MN,2023,November,oats
1723,2.65,29.4,36.0,22.8,MN,2023,December,oats
1724,4.62,,,,WI,2021,July,oats
1725,4.27,,,,WI,2021,August,oats
1726,2.4,,,,WI,2021,September,oats
1727,3.74,,,,WI,2021,October,oats
1728,0.91,,,,WI,2021,November,oats
1729,1.24,,,,WI,2021,December,oats
1730,3.96,,,,WI,2022,March,oats
1731,3.17,,,,WI,2022,April,oats
1732,2.77,,,,WI,2022,May,oats
1733,3.54,,,,WI,2022,June,oats
1734,9.31,,,,WI,2022,July,oats
1735,8.19,,,,WI,2022,August,oats
1736,1.21,,,,WI,2022,September,oats
1737,1.18,,,,WI,2022,October,oats
1738,3.42,,,,WI,2022,November,oats
1739,2.15,,,,WI,2022,December,oats
1740,2.1,,,,WI,2023,January,oats
1741,2.04,,,,WI,2023,February,oats
1742,2.24,,,,WI,2023,March,oats
1743,2.65,,,,WI,2023,April,oats
1744,3.41,,,,WI,2023,May,oats
1745,1.77,,,,WI,2023,June,oats
1746,4.2,,,,WI,2023,July,oats
1747,1.11,,,,WI,2023,August,oats
1748,2.66,,,,WI,2023,September,oats
1749,3.28,,,,WI,2023,October,oats
1750,0.23,,,,WI,2023,November,oats
1751,1.78,,,,WI,2023,December,oats
1752,4.37,,,,WI,2023,July,oats
1753,,,,,WI,2023,August,oats
1754,2.79,,,,WI,2023,September,oats
1755,3.36,,,,WI,2023,October,oats
1756,0.74,,,,MN,2013,January,oats
1757,1.15,,,,MN,2013,April,oats
1758,4.77,,,,MN,2013,May,oats
1759,5.74,,,,MN,2013,September,oats
1760,4.15,,,,MN,2013,October,oats
1761,0.35,,,,MN,2015,March,oats
1762,1.22,,,,MN,2016,December,oats
1763,0.9,,,,MN,2017,February,oats
1764,5.6,,,,MN,2017,August,oats
1765,5.62,,,,MN,2020,August,oats
1766,1.12,,,,MN,2020,October,oats
1767,0.98,,,,MN,2013,January,oats
1768,1.07,,,,MN,2013,February,oats
1769,1.55,,,,MN,2013,March,oats
1770,1.44,,,,MN,2013,April,oats
1771,3.43,,,,MN,2013,May,oats
1772,4.93,,,,MN,2013,June,oats
1773,2.52,,,,MN,2013,July,oats
1774,0.18,,,,MN,2013,August,oats
1775,5.81,,,,MN,2013,September,oats
1776,4.85,,,,MN,2013,October,oats
1777,0.19,,,,MN,2013,November,oats
1778,1.4,,,,MN,2013,December,oats
1779,0.52,,,,MN,2014,January,oats
1780,0.15,,,,MN,2014,February,oats
1781,0.3,,,,MN,2014,March,oats
1782,4.61,,,,MN,2014,April,oats
1783,2.96,,,,MN,2014,May,oats
1784,9.95,,,,MN,2014,June,oats
1785,2.98,,,,MN,2014,July,oats
1786,4.19,,,,MN,2014,August,oats
1787,3.98,,,,MN,2014,September,oats
1788,0.44,,,,MN,2014,October,oats
1789,0.88,,,,MN,2014,November,oats
1790,0.43,,,,MN,2014,December,oats
1791,0.23,,,,MN,2015,January,oats
1792,0.2,,,,MN,2015,February,oats
1793,0.47,,,,MN,2015,March,oats
1794,1.14,,,,MN,2015,April,oats
1795,7.42,,,,MN,2015,May,oats
1796,3.33,,,,MN,2015,June,oats
1797,2.18,,,,MN,2015,July,oats
1798,2.49,,,,MN,2015,August,oats
1799,4.18,,,,MN,2015,September,oats
1800,1.45,,,,MN,2015,October,oats
1801,2.13,,,,MN,2015,November,oats
1802,1.06,,,,MN,2015,December,oats
1803,0.25,,,,MN,2016,January,oats
1804,0.61,,,,MN,2016,March,oats
1805,3.2,,,,MN,2016,April,oats
1806,1.52,,,,MN,2016,May,oats
1807,1.84,,,,MN,2016,June,oats
1808,8.79,,,,MN,2016,July,oats
1809,4.64,,,,MN,2016,August,oats
1810,4.04,,,,MN,2016,September,oats
1811,2.01,,,,MN,2016,October,oats
1812,2.21,,,,MN,2016,November,oats
1813,1.19,,,,MN,2016,December,oats
1814,0.91,,,,MN,2017,January,oats
1815,0.66,,,,MN,2017,February,oats
1816,0.1,,,,MN,2017,March,oats
1817,2.8,,,,MN,2017,April,oats
1818,1.98,,,,MN,2017,May,oats
1819,5.98,,,,MN,2017,June,oats
1820,4.98,,,,MN,2017,July,oats
1821,5.63,,,,MN,2017,August,oats
1822,3.77,,,,MN,2017,September,oats
1823,2.1,,,,MN,2017,October,oats
1824,0.36,,,,MN,2017,November,oats
1825,0.52,,,,MN,2017,December,oats
1826,0.12,,,,MN,2018,January,oats
1827,0.94,,,,MN,2018,February,oats
1828,1.76,,,,MN,2018,March,oats
1829,0.39,,,,MN,2018,April,oats
1830,1.22,,,,MN,2018,May,oats
1831,5.87,,,,MN,2018,June,oats
1832,5.61,,,,MN,2018,July,oats
1833,2.65,,,,MN,2018,August,oats
1834,2.55,,,,MN,2019,June,oats
1835,3.02,,,,MN,2019,August,oats
1836,0.96,,,,MN,2020,May,oats
1837,6.06,,,,MN,2020,June,oats
1838,8.06,,,,MN,2020,July,oats
1839,7.67,,,,MN,2020,August,oats
1840,0.87,,,,MN,2020,September,oats
1841,0.39,,,,MN,2021,May,oats
1842,1.91,,,,MN,2021,June,oats
1843,2.39,,,,MN,2021,July,oats
1844,3.76,,,,MN,2021,August,oats
1845,2.02,,,,MN,2021,September,oats
1846,4.08,,,,MN,2022,May,oats
1847,7.19,,,,MN,2022,June,oats
1848,1.7,,,,MN,2022,July,oats
1849,3.22,,,,MN,2022,August,oats
1850,1.08,,,,MN,2022,September,oats
1851,0.6,,,,MN,2022,October,oats
1852,1.87,,,,MN,2023,May,oats
1853,1.83,,,,MN,2023,June,oats
1854,2.24,,,,MN,2023,July,oats
1855,2.65,,,,MN,2023,August,oats
1856,3.57,,,,MN,2023,September,oats
1857,3.96,,,,MN,2013,June,oats
1858,2.5,,,,MN,2013,July,oats
1859,0.3,,,,MN,2013,August,oats
1860,9.3,,,,MN,2014,June,oats
1861,1.19,,,,MN,2015,April,oats
1862,5.49,,,,MN,2015,May,oats
1863,2.91,,,,MN,2015,June,oats
1864,1.63,,,,MN,2015,September,oats
1865,1.51,,,,MN,2015,October,oats
1866,1.73,,,,MN,2016,May,oats
1867,2.56,,,,MN,2016,June,oats
1868,8.35,,,,MN,2016,July,oats
1869,5.59,,,,MN,2016,August,oats
1870,2.82,,,,MN,2017,April,oats
1871,3.2,,,,MN,2017,June,oats
1872,3.18,,,,MN,2017,July,oats
1873,4.64,,,,MN,2017,August,oats
1874,3.36,,,,MN,2017,September,oats
1875,4.69,,,,MN,2018,June,oats
1876,6.37,,,,MN,2018,July,oats
1877,2.86,,,,MN,2018,August,oats
1878,2.31,,,,MN,2018,September,oats
1879,2.8,,,,MN,2018,October,oats
1880,4.18,,,,MN,2019,July,oats
1881,4.46,,,,MN,2019,August,oats
1882,6.13,,,,MN,2019,September,oats
1883,5.26,,,,MN,2020,June,oats
1884,8.96,,,,MN,2020,July,oats
1885,7.14,,,,MN,2020,August,oats
1886,2.77,,,,MN,2021,April,oats
1887,2.28,,,,MN,2021,June,oats
1888,1.53,,,,MN,2021,July,oats
1889,2.29,,,,MN,2021,August,oats
1890,2.61,,,,MN,2021,September,oats
1891,3.76,,,,MN,2021,October,oats
1892,7.88,,,,MN,2022,May,oats
1893,4.12,,,,MN,2022,June,oats
1894,3.14,,,,MN,2022,July,oats
1895,4.04,,,,MN,2022,August,oats
1896,2.49,,,,MN,2023,May,oats
1897,1.7,,,,MN,2023,June,oats
1898,1.39,,,,MN,2023,July,oats
1899,5.43,,,,MN,2023,August,oats
1900,3.76,,,,MN,2023,September,oats
1901,2.55,,,,MN,2023,October,oats
1902,0.64,,,,MN,2013,January,oats
1903,1.78,,,,MN,2013,February,oats
1904,1.91,,,,MN,2013,March,oats
1905,1.28,,,,MN,2013,April,oats
1906,3.65,,,,MN,2013,May,oats
1907,5.04,,,,MN,2013,June,oats
1908,1.6,,,,MN,2013,July,oats
1909,1.05,,,,MN,2013,August,oats
1910,8.19,,,,MN,2013,September,oats
1911,4.62,,,,MN,2013,October,oats
1912,0.3,,,,MN,2013,November,oats
1913,1.76,,,,MN,2013,December,oats
1914,0.65,,,,MN,2014,January,oats
1915,0.08,,,,MN,2014,February,oats
1916,0.36,,,,MN,2014,March,oats
1917,3.98,,,,MN,2014,April,oats
1918,2.77,,,,MN,2014,May,oats
1919,7.69,,,,MN,2014,June,oats
1920,2.08,,,,MN,2014,July,oats
1921,3.53,,,,MN,2014,August,oats
1922,0.4,,,,MN,2014,October,oats
1923,1.02,,,,MN,2014,November,oats
1924,0.37,,,,MN,2014,December,oats
1925,0.25,,,,MN,2015,January,oats
1926,0.37,,,,MN,2015,February,oats
1927,6.01,,,,MN,2015,May,oats
1928,4.11,,,,MN,2015,June,oats
1929,3.01,,,,MN,2015,July,oats
1930,3.89,,,,MN,2015,August,oats
1931,3.52,,,,MN,2015,September,oats
1932,1.38,,,,MN,2015,October,oats
1933,2.19,,,,MN,2015,November,oats
1934,0.74,,,,MN,2015,December,oats
1935,0.27,,,,MN,2016,January,oats
1936,0.37,,,,MN,2016,February,oats
1937,0.76,,,,MN,2016,March,oats
1938,2.22,,,,MN,2016,April,oats
1939,1.46,,,,MN,2016,May,oats
1940,2.28,,,,MN,2016,June,oats
1941,7.71,,,,MN,2016,July,oats
1942,3.74,,,,MN,2016,August,oats
1943,2.68,,,,MN,2016,September,oats
1944,2.19,,,,MN,2016,October,oats
1945,1.56,,,,MN,2016,November,oats
1946,0.96,,,,MN,2016,December,oats
1947,0.48,,,,MN,2017,January,oats
1948,1.06,,,,MN,2017,February,oats
1949,0.15,,,,MN,2017,March,oats
1950,2.48,,,,MN,2017,April,oats
1951,2.76,,,,MN,2017,May,oats
1952,3.91,,,,MN,2017,June,oats
1953,2.91,,,,MN,2017,July,oats
1954,5.07,,,,MN,2017,August,oats
1955,4.06,,,,MN,2017,September,oats
1956,2.24,,,,MN,2017,October,oats
1957,0.3,,,,MN,2017,November,oats
1958,0.41,,,,MN,2017,December,oats
1959,0.11,,,,MN,2018,January,oats
1960,0.98,,,,MN,2018,February,oats
1961,1.36,,,,MN,2018,March,oats
1962,0.44,,,,MN,2018,April,oats
1963,1.44,,,,MN,2018,May,oats
1964,4.57,,,,MN,2018,June,oats
1965,3.57,,,,MN,2018,July,oats
1966,2.98,,,,MN,2018,August,oats
1967,2.8,,,,MN,2018,September,oats
1968,2.56,,,,MN,2018,October,oats
1969,0.54,,,,MN,2018,November,oats
1970,1.67,,,,MN,2018,December,oats
1971,0.3,,,,MN,2019,January,oats
1972,1.23,,,,MN,2019,February,oats
1973,2.32,,,,MN,2019,March,oats
1974,1.55,,,,MN,2019,April,oats
1975,3.57,,,,MN,2019,May,oats
1976,2.89,,,,MN,2019,June,oats
1977,4.57,,,,MN,2019,July,oats
1978,3.58,,,,MN,2019,August,oats
1979,5.65,,,,MN,2019,September,oats
1980,3.18,,,,MN,2019,October,oats
1981,0.37,,,,MN,2019,November,oats
1982,2.53,,,,MN,2019,December,oats
1983,0.46,,,,MN,2020,January,oats
1984,0.03,,,,MN,2020,February,oats
1985,0.13,,,,MN,2020,March,oats
1986,2.26,,,,MN,2020,April,oats
1987,0.94,,,,MN,2020,May,oats
1988,5.78,,,,MN,2020,June,oats
1989,6.19,,,,MN,2020,July,oats
1990,5.96,,,,MN,2020,August,oats
1991,0.59,,,,MN,2020,September,oats
1992,2.32,,,,MN,2020,October,oats
1993,1.27,,,,MN,2020,November,oats
1994,0.74,,,,MN,2020,December,oats
1995,0.29,,,,MN,2021,January,oats
1996,0.24,,,,MN,2021,February,oats
1997,1.19,,,,MN,2021,March,oats
1998,3.56,,,,MN,2021,April,oats
1999,0.37,,,,MN,2021,May,oats
2000,2.41,,,,MN,2021,June,oats
2001,1.08,,,,MN,2021,July,oats
2002,3.74,,,,MN,2021,August,oats
2003,1.99,,,,MN,2021,September,oats
2004,3.5,,,,MN,2021,October,oats
2005,0.56,,,,MN,2021,November,oats
2006,2.33,,,,MN,2021,December,oats
2007,0.43,,,,MN,2022,January,oats
2008,2.19,,,,MN,2017,May,oats
2009,6.24,,,,MN,2017,June,oats
2010,2.93,,,,MN,2017,July,oats
2011,6.71,,,,MN,2017,August,oats
2012,3.39,,,,MN,2017,September,oats
2013,2.07,,,,MN,2017,October,oats
2014,0.24,,,,MN,2017,November,oats
2015,0.26,,,,MN,2017,December,oats
2016,1.19,,,,MN,2013,January,oats
2017,1.28,,,,MN,2013,February,oats
2018,2.07,,,,MN,2013,March,oats
2019,1.41,,,,MN,2013,April,oats
2020,4.11,,,,MN,2013,May,oats
2021,3.19,,,,MN,2013,June,oats
2022,2.65,,,,MN,2013,July,oats
2023,5.83,,,,MN,2013,September,oats
2024,4.74,,,,MN,2013,October,oats
2025,0.39,,,,MN,2013,November,oats
2026,1.6,,,,MN,2013,December,oats
2027,1.2,,,,MN,2014,January,oats
2028,0.39,,,,MN,2014,February,oats
2029,0.43,,,,MN,2014,March,oats
2030,3.96,,,,MN,2014,April,oats
2031,3.42,,,,MN,2014,May,oats
2032,9.01,,,,MN,2014,June,oats
2033,2.75,,,,MN,2014,July,oats
2034,2.85,,,,MN,2014,August,oats
2035,4.15,,,,MN,2014,September,oats
2036,0.35,,,,MN,2014,October,oats
2037,0.81,,,,MN,2014,November,oats
2038,0.28,,,,MN,2014,December,oats
2039,0.44,,,,MN,2015,January,oats
2040,0.45,,,,MN,2015,February,oats
2041,0.67,,,,MN,2015,March,oats
2042,0.77,,,,MN,2015,April,oats
2043,5.19,,,,MN,2015,May,oats
2044,4.83,,,,MN,2015,June,oats
2045,1.79,,,,MN,2015,July,oats
2046,2.34,,,,MN,2015,August,oats
2047,1.95,,,,MN,2015,September,oats
2048,1.87,,,,MN,2015,October,oats
2049,1.39,,,,MN,2015,November,oats
2050,0.83,,,,MN,2015,December,oats
2051,0.33,,,,MN,2016,January,oats
2052,0.68,,,,MN,2016,February,oats
2053,0.82,,,,MN,2016,March,oats
2054,2.93,,,,MN,2016,April,oats
2055,1.53,,,,MN,2016,May,oats
2056,2.67,,,,MN,2016,June,oats
2057,8.37,,,,MN,2016,July,oats
2058,4.08,,,,MN,2016,August,oats
2059,2.37,,,,MN,2016,October,oats
2060,1.2,,,,MN,2016,November,oats
2061,1.56,,,,MN,2016,December,oats
2062,0.81,,,,MN,2017,January,oats
2063,1.07,,,,MN,2017,February,oats
2064,0.34,,,,MN,2017,March,oats
2065,2.28,,,,MN,2017,April,oats
2066,1.16,,,,MN,2017,May,oats
2067,2.98,,,,MN,2017,June,oats
2068,2.97,,,,MN,2017,July,oats
2069,4.21,,,,MN,2017,August,oats
2070,4.98,,,,MN,2017,September,oats
2071,2.67,,,,MN,2017,October,oats
2072,0.49,,,,MN,2017,November,oats
2073,0.91,,,,MN,2017,December,oats
2074,0.16,,,,MN,2018,January,oats
2075,0.91,,,,MN,2018,February,oats
2076,1.48,,,,MN,2018,March,oats
2077,0.4,,,,MN,2018,April,oats
2078,1.56,,,,MN,2018,May,oats
2079,5.36,,,,MN,2018,June,oats
2080,4.67,,,,MN,2018,July,oats
2081,1.83,,,,MN,2018,August,oats
2082,1.89,,,,MN,2018,September,oats
2083,2.93,,,,MN,2018,October,oats
2084,0.61,,,,MN,2018,November,oats
2085,0.79,,,,MN,2018,December,oats
2086,0.73,,,,MN,2019,January,oats
2087,1.12,,,,MN,2019,February,oats
2088,1.82,,,,MN,2019,March,oats
2089,1.63,,,,MN,2019,April,oats
2090,3.33,,,,MN,2019,May,oats
2091,2.93,,,,MN,2019,June,oats
2092,3.72,,,,MN,2019,July,oats
2093,6.44,,,,MN,2019,August,oats
2094,4.61,,,,MN,2019,September,oats
2095,3.33,,,,MN,2019,October,oats
2096,0.33,,,,MN,2019,November,oats
2097,1.78,,,,MN,2019,December,oats
2098,1.24,,,,MN,2020,January,oats
2099,0.16,,,,MN,2020,February,oats
2100,0.22,,,,MN,2020,March,oats
2101,1.56,,,,MN,2020,April,oats
2102,1.3,,,,MN,2020,May,oats
2103,5.86,,,,MN,2020,June,oats
2104,8.15,,,,MN,2020,July,oats
2105,4.7,,,,MN,2020,August,oats
2106,1.24,,,,MN,2020,September,oats
2107,1.88,,,,MN,2020,October,oats
2108,0.58,,,,MN,2020,November,oats
2109,0.94,,,,MN,2020,December,oats
2110,0.39,,,,MN,2021,January,oats
2111,0.15,,,,MN,2021,February,oats
2112,0.33,,,,MN,2021,March,oats
2113,2.4,,,,MN,2021,April,oats
2114,0.91,,,,MN,2021,May,oats
2115,2.49,,,,MN,2021,June,oats
2116,1.78,,,,MN,2021,July,oats
2117,4.58,,,,MN,2021,August,oats
2118,2.8,,,,MN,2021,September,oats
2119,4.13,,,,MN,2021,October,oats
2120,1.08,,,,MN,2021,November,oats
2121,2.44,,,,MN,2021,December,oats
2122,0.93,,,,MN,2022,January,oats
2123,1.16,,,,MN,2022,February,oats
2124,0.52,,,,MN,2022,March,oats
2125,3.85,,,,MN,2022,April,oats
2126,8.14,,,,MN,2022,May,oats
2127,2.75,,,,MN,2022,June,oats
2128,3.59,,,,MN,2022,July,oats
2129,5.65,,,,MN,2022,August,oats
2130,0.6,,,,MN,2022,September,oats
2131,0.77,,,,MN,2022,October,oats
2132,1.52,,,,MN,2022,November,oats
2133,1.31,,,,MN,2022,December,oats
2134,0.44,,,,MN,2023,January,oats
2135,0.41,,,,MN,2023,February,oats
2136,1.83,,,,MN,2023,March,oats
2137,1.97,,,,MN,2023,April,oats
2138,2.25,,,,MN,2023,May,oats
2139,1.96,,,,MN,2023,June,oats
2140,1.03,,,,MN,2023,July,oats
2141,4.17,,,,MN,2023,August,oats
2142,4.63,,,,MN,2023,September,oats
2143,3.07,,,,MN,2023,October,oats
2144,0.3,,,,MN,2023,November,oats
2145,2.26,,,,MN,2023,December,oats
2146,1.8,9.6,19.3,0.0,MN,2013,January,oats
2147,3.79,17.5,28.4,6.5,MN,2013,March,oats
2148,0.9,31.1,39.4,22.8,MN,2013,April,oats
2149,5.25,52.2,62.9,41.5,MN,2013,May,oats
2150,5.19,62.2,72.0,52.4,MN,2013,June,oats
2151,3.89,68.5,78.2,58.9,MN,2013,July,oats
2152,1.41,67.2,78.8,55.6,MN,2013,August,oats
2153,5.64,59.9,70.7,49.1,MN,2013,September,oats
2154,5.17,43.6,52.4,34.8,MN,2013,October,oats
2155,0.21,25.2,34.1,16.3,MN,2013,November,oats
2156,,3.4,11.9,-5.2,MN,2013,December,oats
2157,,-0.6,10.8,-11.9,MN,2014,January,oats
2158,0.3,0.9,12.2,-10.4,MN,2014,February,oats
2159,0.49,18.7,28.3,9.1,MN,2014,March,oats
2160,4.67,36.0,46.4,25.7,MN,2014,April,oats
2161,2.81,53.0,62.9,43.2,MN,2014,May,oats
2162,7.0,63.3,72.8,53.8,MN,2014,June,oats
2163,4.82,66.0,74.8,57.3,MN,2014,August,oats
2164,5.34,57.4,67.6,47.3,MN,2014,September,oats
2165,0.31,44.2,54.8,33.6,MN,2014,October,oats
2166,,20.2,28.3,12.1,MN,2014,November,oats
2167,0.28,18.3,25.5,11.2,MN,2014,December,oats
2168,0.18,12.4,20.9,3.8,MN,2015,January,oats
2169,0.61,4.3,15.5,-6.8,MN,2015,February,oats
2170,0.31,28.0,39.2,16.9,MN,2015,March,oats
2171,1.11,41.8,55.5,27.9,MN,2015,April,oats
2172,7.0,52.2,63.4,41.1,MN,2015,May,oats
2173,2.87,62.7,73.8,51.7,MN,2015,June,oats
2174,1.86,68.4,78.9,57.8,MN,2015,July,oats
2175,2.42,64.8,76.0,53.6,MN,2015,August,oats
2176,1.5,46.1,56.8,35.5,MN,2015,October,oats
2177,1.67,35.1,43.7,26.4,MN,2015,November,oats
2178,0.74,22.9,29.4,16.5,MN,2015,December,oats
2179,0.23,10.7,18.1,3.2,MN,2016,January,oats
2180,0.36,18.9,27.7,10.1,MN,2016,February,oats
2181,0.8,34.4,43.9,24.9,MN,2016,March,oats
2182,3.3,40.1,50.5,29.7,MN,2016,April,oats
2183,1.49,55.9,68.3,43.5,MN,2016,May,oats
2184,3.46,63.8,74.4,53.2,MN,2016,June,oats
2185,7.51,67.3,77.2,57.5,MN,2016,July,oats
2186,6.02,67.1,77.2,57.0,MN,2016,August,oats
2187,2.57,58.6,67.3,49.8,MN,2016,September,oats
2188,1.56,45.1,54.5,35.6,MN,2016,October,oats
2189,2.49,38.5,47.0,29.9,MN,2016,November,oats
2190,0.98,12.7,20.6,4.9,MN,2016,December,oats
2191,0.89,10.8,19.4,2.2,MN,2017,January,oats
2192,0.78,20.2,30.7,9.7,MN,2017,February,oats
2193,0.26,26.0,36.6,15.3,MN,2017,March,oats
2194,2.69,42.7,53.6,31.7,MN,2017,April,oats
2195,1.66,52.5,62.9,42.2,MN,2017,May,oats
2196,6.87,63.4,74.9,51.9,MN,2017,June,oats
2197,3.89,67.6,78.5,56.7,MN,2017,July,oats
2198,3.94,63.0,73.4,52.6,MN,2017,August,oats
2199,3.77,58.8,68.9,48.6,MN,2017,September,oats
2200,2.2,45.2,55.7,34.7,MN,2017,October,oats
2201,0.24,25.0,32.8,17.3,MN,2017,November,oats
2202,0.74,11.4,19.9,2.8,MN,2017,December,oats
2203,0.09,8.1,17.1,-1.0,MN,2018,January,oats
2204,0.84,4.9,16.6,-6.9,MN,2018,February,oats
2205,2.1,25.4,35.0,15.8,MN,2018,March,oats
2206,0.48,30.5,40.9,20.2,MN,2018,April,oats
2207,1.44,59.9,72.6,47.1,MN,2018,May,oats
2208,6.21,66.1,75.9,56.3,MN,2018,June,oats
2209,6.17,68.3,77.8,58.7,MN,2018,July,oats
2210,1.66,65.8,75.7,55.9,MN,2018,August,oats
